stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
3,6000,0.6000,5877,5879.23,5879.23
3,6500,0.6500,6353,6355.68,6355.68
3,7000,0.7000,6834,6866.15,6866.15
3,7500,0.7500,7306,7328.79,7328.79
3,8000,0.8000,7791,7809.70,7809.70
3,8500,0.8500,8275,8281.93,8281.93
3,9000,0.9000,8762,8775.01,8775.01
3,9500,0.9500,9249,9299.26,9299.26
3,10000,1.0000,9733,9809.88,9809.88
4,500,0.0500,495,493.35,493.35
4,1000,0.1000,988,988.21,988.21
4,1500,0.1500,1477,1484.24,1484.24
4,2000,0.2000,1965,1975.45,1975.45
4,2500,0.2500,2451,2462.06,2462.06
4,3000,0.3000,2933,2944.41,2944.41
4,3500,0.3500,3419,3436.46,3436.46
4,4000,0.4000,3904,3914.51,3914.51
4,4500,0.4500,4383,4387.32,4387.32
4,5000,0.5000,4865,4851.30,4851.30
4,5500,0.5500,5353,5334.34,5334.34
4,6000,0.6000,5836,5827.77,5827.77
4,6500,0.6500,6320,6270.41,6270.41
4,7000,0.7000,6800,6749.48,6749.48
4,7500,0.7500,7277,7179.32,7179.32
4,8000,0.8000,7761,7671.76,7671.76
4,8500,0.8500,8247,8176.18,8176.18
4,9000,0.9000,8726,8659.25,8659.25
4,9500,0.9500,9206,9148.26,9148.26
4,10000,1.0000,9683,9625.30,9625.30
5,500,0.0500,500,501.60,501.60
5,1000,0.1000,994,991.40,991.40
5,1500,0.1500,1490,1493.01,1493.01
5,2000,0.2000,1979,1981.09,1981.09
5,2500,0.2500,2470,2473.69,2473.69
5,3000,0.3000,2953,2956.39,2956.39
5,3500,0.3500,3441,3446.33,3446.33
5,4000,0.4000,3924,3928.49,3928.49
5,4500,0.4500,4419,4426.57,4426.57
5,5000,0.5000,4905,4922.71,4922.71
5,5500,0.5500,5393,5423.21,5423.21
5,6000,0.6000,5879,5902.15,5902.15
5,6500,0.6500,6365,6391.09,6391.09
5,7000,0.7000,6843,6844.88,6844.88
5,7500,0.7500,7326,7344.44,7344.44
5,8000,0.8000,7812,7829.04,7829.04
5,8500,0.8500,8290,8316.78,8316.78
5,9000,0.9000,8768,8785.27,8785.27
5,9500,0.9500,9251,9255.22,9255.22
5,10000,1.0000,9736,9766.26,9766.26
6,500,0.0500,499,500.57,500.57
6,1000,0.1000,993,991.40,991.40
6,1500,0.1500,1487,1491.91,1491.91
6,2000,0.2000,1974,1981.09,1981.09
6,2500,0.2500,2451,2459.74,2459.74
6,3000,0.3000,2944,2959.98,2959.98
6,3500,0.3500,3433,3432.76,3432.76
6,4000,0.4000,3922,3937.39,3937.39
6,4500,0.4500,4407,4414.79,4414.79
6,5000,0.5000,4883,4903.82,4903.82
6,5500,0.5500,5366,5409.29,5409.29
6,6000,0.6000,5857,5906.45,5906.45
6,6500,0.6500,6337,6363.05,6363.05
6,7000,0.7000,6820,6860.07,6860.07
6,7500,0.7500,7298,7327.22,7327.22
6,8000,0.8000,7783,7798.43,7798.43
6,8500,0.8500,8272,8280.28,8280.28
6,9000,0.9000,8755,8781.85,8781.85
6,9500,0.9500,9240,9239.40,9239.40
6,10000,1.0000,9713,9713.71,9713.71
7,500,0.0500,500,500.57,500.57
7,1000,0.1000,999,995.65,995.65
7,1500,0.1500,1491,1490.81,1490.81
7,2000,0.2000,1976,1974.32,1974.32
7,2500,0.2500,2466,2459.74,2459.74
7,3000,0.3000,2955,2955.19,2955.19
7,3500,0.3500,3443,3457.44,3457.44
7,4000,0.4000,3929,3936.12,3936.12
7,4500,0.4500,4402,4386.01,4386.01
7,5000,0.5000,4870,4863.40,4863.40
7,5500,0.5500,5356,5384.27,5384.27
7,6000,0.6000,5834,5837.76,5837.76
7,6500,0.6500,6319,6315.93,6315.93
7,7000,0.7000,6801,6793.33,6793.33
7,7500,0.7500,7276,7269.46,7269.46
7,8000,0.8000,7760,7726.16,7726.16
7,8500,0.8500,8242,8214.11,8214.11
7,9000,0.9000,8729,8713.63,8713.63
7,9500,0.9500,9214,9204.28,9204.28
7,10000,1.0000,9701,9679.37,9679.37
8,500,0.0500,497,494.38,494.38
8,1000,0.1000,990,981.84,981.84
8,1500,0.1500,1487,1488.62,1488.62
8,2000,0.2000,1976,1974.32,1974.32
8,2500,0.2500,2458,2462.06,2462.06
8,3000,0.3000,2938,2937.23,2937.23
8,3500,0.3500,3427,3427.83,3427.83
8,4000,0.4000,3910,3905.63,3905.63
8,4500,0.4500,4394,4399.08,4399.08
8,5000,0.5000,4875,4872.82,4872.82
8,5500,0.5500,5362,5366.22,5366.22
8,6000,0.6000,5852,5856.34,5856.34
8,6500,0.6500,6335,6349.78,6349.78
8,7000,0.7000,6821,6853.99,6853.99
8,7500,0.7500,7308,7339.74,7339.74
8,8000,0.8000,7786,7837.11,7837.11
8,8500,0.8500,8269,8328.42,8328.42
8,9000,0.9000,8753,8809.22,8809.22
8,9500,0.9500,9237,9331.05,9331.05
8,10000,1.0000,9718,9811.70,9811.70
9,500,0.0500,496,495.42,495.42
9,1000,0.1000,989,982.90,982.90
9,1500,0.1500,1482,1476.58,1476.58
9,2000,0.2000,1974,1974.32,1974.32
9,2500,0.2500,2461,2433.03,2433.03
9,3000,0.3000,2954,2930.06,2930.06
9,3500,0.3500,3447,3416.74,3416.74
9,4000,0.4000,3934,3901.82,3901.82
9,4500,0.4500,4424,4416.10,4416.10
9,5000,0.5000,4910,4894.38,4894.38
9,5500,0.5500,5396,5381.49,5381.49
9,6000,0.6000,5881,5856.34,5856.34
9,6500,0.6500,6362,6360.10,6360.10
9,7000,0.7000,6850,6846.40,6846.40
9,7500,0.7500,7337,7319.41,7319.41
9,8000,0.8000,7824,7780.74,7780.74
9,8500,0.8500,8308,8275.30,8275.30
9,9000,0.9000,8784,8751.11,8751.11
9,9500,0.9500,9266,9239.40,9239.40
9,10000,1.0000,9747,9706.47,9706.47
10,500,0.0500,497,496.45,496.45
10,1000,0.1000,989,991.40,991.40
10,1500,0.1500,1486,1490.81,1490.81
10,2000,0.2000,1977,1979.96,1979.96
10,2500,0.2500,2460,2456.25,2456.25
10,3000,0.3000,2948,2945.61,2945.61
10,3500,0.3500,3432,3424.13,3424.13
10,4000,0.4000,3916,3900.55,3900.55
10,4500,0.4500,4401,4378.17,4378.17
10,5000,0.5000,4879,4848.61,4848.61
10,5500,0.5500,5365,5352.35,5352.35
10,6000,0.6000,5849,5827.77,5827.77
10,6500,0.6500,6339,6315.93,6315.93
10,7000,0.7000,6822,6791.81,6791.81
10,7500,0.7500,7309,7299.10,7299.10
10,8000,0.8000,7786,7777.52,7777.52
10,8500,0.8500,8275,8263.71,8263.71
10,9000,0.9000,8762,8766.47,8766.47
10,9500,0.9500,9243,9242.91,9242.91
10,10000,1.0000,9724,9688.40,9688.40
11,500,0.0500,496,495.42,495.42
11,1000,0.1000,990,990.34,990.34
11,1500,0.1500,1480,1480.96,1480.96
11,2000,0.2000,1973,1968.68,1968.68
11,2500,0.2500,2455,2464.39,2464.39
11,3000,0.3000,2943,2951.60,2951.60
11,3500,0.3500,3425,3425.36,3425.36
11,4000,0.4000,3912,3896.74,3896.74
11,4500,0.4500,4394,4383.40,4383.40
11,5000,0.5000,4880,4868.78,4868.78
11,5500,0.5500,5372,5350.96,5350.96
11,6000,0.6000,5858,5827.77,5827.77
11,6500,0.6500,6333,6290.95,6290.95
11,7000,0.7000,6816,6763.08,6763.08
11,7500,0.7500,7295,7247.66,7247.66
11,8000,0.8000,7777,7724.56,7724.56
11,8500,0.8500,8258,8195.95,8195.95
11,9000,0.9000,8741,8703.42,8703.42
11,9500,0.9500,9227,9160.50,9160.50
11,10000,1.0000,9703,9659.52,9659.52
12,500,0.0500,500,502.63,502.63
12,1000,0.1000,997,1002.03,1002.03
12,1500,0.1500,1490,1516.03,1516.03
12,2000,0.2000,1977,2011.59,2011.59
12,2500,0.2500,2468,2510.94,2510.94
12,3000,0.3000,2953,2991.16,2991.16
12,3500,0.3500,3440,3485.87,3485.87
12,4000,0.4000,3935,3990.88,3990.88
12,4500,0.4500,4420,4479.07,4479.07
12,5000,0.5000,4903,4956.51,4956.51
12,5500,0.5500,5390,5445.50,5445.50
12,6000,0.6000,5866,5927.98,5927.98
12,6500,0.6500,6348,6386.66,6386.66
12,7000,0.7000,6829,6857.03,6857.03
12,7500,0.7500,7312,7338.18,7338.18
12,8000,0.8000,7793,7833.88,7833.88
12,8500,0.8500,8280,8313.46,8313.46
12,9000,0.9000,8767,8800.66,8800.66
12,9500,0.9500,9256,9272.82,9272.82
12,10000,1.0000,9733,9737.25,9737.25
13,500,0.0500,497,495.42,495.42
13,1000,0.1000,993,992.46,992.46
13,1500,0.1500,1490,1487.53,1487.53
13,2000,0.2000,1974,1975.45,1975.45
13,2500,0.2500,2466,2474.85,2474.85
13,3000,0.3000,2954,2958.78,2958.78
13,3500,0.3500,3444,3442.63,3442.63
13,4000,0.4000,3931,3934.84,3934.84
13,4500,0.4500,4416,4410.86,4410.86
13,5000,0.5000,4902,4887.64,4887.64
13,5500,0.5500,5383,5338.49,5338.49
13,6000,0.6000,5861,5814.93,5814.93
13,6500,0.6500,6347,6290.95,6290.95
13,7000,0.7000,6831,6778.20,6778.20
13,7500,0.7500,7318,7271.02,7271.02
13,8000,0.8000,7802,7755.03,7755.03
13,8500,0.8500,8283,8245.50,8245.50
13,9000,0.9000,8763,8722.14,8722.14
13,9500,0.9500,9245,9186.75,9186.75
13,10000,1.0000,9722,9657.72,9657.72
14,500,0.0500,498,500.57,500.57
14,1000,0.1000,993,998.84,998.84
14,1500,0.1500,1487,1491.91,1491.91
14,2000,0.2000,1976,1984.47,1984.47
14,2500,0.2500,2459,2469.04,2469.04
14,3000,0.3000,2945,2959.98,2959.98
14,3500,0.3500,3433,3453.74,3453.74
14,4000,0.4000,3918,3934.84,3934.84
14,4500,0.4500,4399,4413.48,4413.48
14,5000,0.5000,4887,4883.60,4883.60
14,5500,0.5500,5373,5380.10,5380.10
14,6000,0.6000,5854,5857.77,5857.77
14,6500,0.6500,6327,6339.47,6339.47
14,7000,0.7000,6803,6822.11,6822.11
14,7500,0.7500,7288,7316.28,7316.28
14,8000,0.8000,7772,7800.04,7800.04
14,8500,0.8500,8254,8305.16,8305.16
14,9000,0.9000,8739,8780.14,8780.14
14,9500,0.9500,9216,9235.88,9235.88
14,10000,1.0000,9693,9708.28,9708.28
15,500,0.0500,499,494.38,494.38
15,1000,0.1000,994,990.34,990.34
15,1500,0.1500,1486,1490.81,1490.81
15,2000,0.2000,1979,1979.96,1979.96
15,2500,0.2500,2465,2472.52,2472.52
15,3000,0.3000,2952,2952.79,2952.79
15,3500,0.3500,3433,3452.50,3452.50
15,4000,0.4000,3919,3947.56,3947.56
15,4500,0.4500,4407,4426.57,4426.57
15,5000,0.5000,4893,4918.66,4918.66
15,5500,0.5500,5375,5393.99,5393.99
15,6000,0.6000,5855,5877.80,5877.80
15,6500,0.6500,6338,6361.57,6361.57
15,7000,0.7000,6824,6844.88,6844.88
15,7500,0.7500,7302,7339.74,7339.74
15,8000,0.8000,7787,7814.54,7814.54
15,8500,0.8500,8271,8291.88,8291.88
15,9000,0.9000,8752,8769.89,8769.89
15,9500,0.9500,9234,9279.87,9279.87
15,10000,1.0000,9716,9802.60,9802.60
16,500,0.0500,499,501.60,501.60
16,1000,0.1000,994,989.27,989.27
16,1500,0.1500,1489,1479.87,1479.87
16,2000,0.2000,1985,1977.70,1977.70
16,2500,0.2500,2474,2463.22,2463.22
16,3000,0.3000,2963,2963.57,2963.57
16,3500,0.3500,3454,3440.16,3440.16
16,4000,0.4000,3935,3939.93,3939.93
16,4500,0.4500,4418,4405.63,4405.63
16,5000,0.5000,4906,4895.73,4895.73
16,5500,0.5500,5388,5399.55,5399.55
16,6000,0.6000,5873,5893.55,5893.55
16,6500,0.6500,6359,6391.09,6391.09
16,7000,0.7000,6839,6876.80,6876.80
16,7500,0.7500,7319,7347.57,7347.57
16,8000,0.8000,7802,7835.49,7835.49
16,8500,0.8500,8288,8300.18,8300.18
16,9000,0.9000,8775,8759.65,8759.65
16,9500,0.9500,9263,9242.91,9242.91
16,10000,1.0000,9743,9742.68,9742.68
17,500,0.0500,498,500.57,500.57
17,1000,0.1000,994,1005.22,1005.22
17,1500,0.1500,1482,1497.39,1497.39
17,2000,0.2000,1967,1982.22,1982.22
17,2500,0.2500,2454,2467.87,2467.87
17,3000,0.3000,2940,2939.63,2939.63
17,3500,0.3500,3430,3442.63,3442.63
17,4000,0.4000,3908,3895.48,3895.48
17,4500,0.4500,4394,4395.16,4395.16
17,5000,0.5000,4880,4876.86,4876.86
17,5500,0.5500,5365,5352.35,5352.35
17,6000,0.6000,5846,5827.77,5827.77
17,6500,0.6500,6330,6301.23,6301.23
17,7000,0.7000,6817,6784.25,6784.25
17,7500,0.7500,7291,7278.81,7278.81
17,8000,0.8000,7769,7740.59,7740.59
17,8500,0.8500,8253,8233.93,8233.93
17,9000,0.9000,8733,8723.84,8723.84
17,9500,0.9500,9214,9227.10,9227.10
17,10000,1.0000,9699,9688.40,9688.40
18,500,0.0500,499,498.51,498.51
18,1000,0.1000,993,993.52,993.52
18,1500,0.1500,1490,1487.53,1487.53
18,2000,0.2000,1974,1976.57,1976.57
18,2500,0.2500,2465,2446.96,2446.96
18,3000,0.3000,2955,2932.45,2932.45
18,3500,0.3500,3446,3432.76,3432.76
18,4000,0.4000,3935,3925.95,3925.95
18,4500,0.4500,4418,4399.08,4399.08
18,5000,0.5000,4903,4880.90,4880.90
18,5500,0.5500,5384,5337.11,5337.11
18,6000,0.6000,5863,5812.08,5812.08
18,6500,0.6500,6350,6307.11,6307.11
18,7000,0.7000,6832,6799.38,6799.38
18,7500,0.7500,7312,7280.37,7280.37
18,8000,0.8000,7804,7782.34,7782.34
18,8500,0.8500,8274,8262.05,8262.05
18,9000,0.9000,8751,8735.77,8735.77
18,9500,0.9500,9232,9195.52,9195.52
18,10000,1.0000,9717,9719.14,9719.14
19,500,0.0500,499,494.38,494.38
19,1000,0.1000,995,988.21,988.21
19,1500,0.1500,1487,1491.91,1491.91
19,2000,0.2000,1979,1983.34,1983.34
19,2500,0.2500,2468,2486.48,2486.48
19,3000,0.3000,2959,2962.38,2962.38
19,3500,0.3500,3445,3446.33,3446.33
19,4000,0.4000,3932,3915.78,3915.78
19,4500,0.4500,4423,4412.17,4412.17
19,5000,0.5000,4915,4918.66,4918.66
19,5500,0.5500,5403,5412.07,5412.07
19,6000,0.6000,5884,5886.39,5886.39
19,6500,0.6500,6368,6371.90,6371.90
19,7000,0.7000,6852,6843.36,6843.36
19,7500,0.7500,7337,7320.97,7320.97
19,8000,0.8000,7821,7820.98,7820.98
19,8500,0.8500,8303,8295.20,8295.20
19,9000,0.9000,8785,8773.31,8773.31
19,9500,0.9500,9268,9241.15,9241.15
19,10000,1.0000,9751,9739.06,9739.06
