stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
4,60000,0.6000,57598,59741.09,59741.09
4,65000,0.6500,62359,60704.66,60704.66
4,70000,0.7000,67134,60704.66,60704.66
4,75000,0.7500,71901,66223.26,66223.26
4,80000,0.8000,76658,69483.49,69483.49
4,85000,0.8500,81397,76034.12,76034.12
4,90000,0.9000,86152,80363.46,80363.46
4,95000,0.9500,90897,80363.46,80363.46
4,100000,1.0000,95630,87868.22,87868.22
5,5000,0.0500,4905,5305.95,5305.95
5,10000,0.1000,9736,8111.40,8111.40
5,15000,0.1500,14562,11810.74,11810.74
5,20000,0.2000,19384,17107.68,17107.68
5,25000,0.2500,24207,19433.85,19433.85
5,30000,0.3000,29024,19433.85,19433.85
5,35000,0.3500,33803,24074.77,24074.77
5,40000,0.4000,38601,26819.64,26819.64
5,45000,0.4500,43375,32329.47,32329.47
5,50000,0.5000,48159,35147.29,35147.29
5,55000,0.5500,52918,43891.41,43891.41
5,60000,0.6000,57673,43891.41,43891.41
5,65000,0.6500,62442,45300.17,45300.17
5,70000,0.7000,67215,45300.17,45300.17
5,75000,0.7500,71965,49252.20,49252.20
5,80000,0.8000,76702,63701.36,63701.36
5,85000,0.8500,81439,73437.83,73437.83
5,90000,0.9000,86149,73437.83,73437.83
5,95000,0.9500,90900,76940.83,76940.83
5,100000,1.0000,95627,76940.83,76940.83
6,5000,0.0500,4883,7056.92,7056.92
6,10000,0.1000,9713,9164.83,9164.83
6,15000,0.1500,14522,14550.34,14550.34
6,20000,0.2000,19322,17004.62,17004.62
6,25000,0.2500,24137,21881.91,21881.91
6,30000,0.3000,28941,23328.65,23328.65
6,35000,0.3500,33712,34848.97,34848.97
6,40000,0.4000,38488,38668.04,38668.04
6,45000,0.4500,43255,40325.24,40325.24
6,50000,0.5000,48002,40325.24,40325.24
6,55000,0.5500,52765,41818.76,41818.76
6,60000,0.6000,57526,47441.46,47441.46
6,65000,0.6500,62287,47441.46,47441.46
6,70000,0.7000,67037,48668.39,48668.39
6,75000,0.7500,71771,54283.97,54283.97
6,80000,0.8000,76522,58502.93,58502.93
6,85000,0.8500,81254,63791.34,63791.34
6,90000,0.9000,85996,64520.38,64520.38
6,95000,0.9500,90716,64520.38,64520.38
6,100000,1.0000,95444,64520.38,64520.38
7,5000,0.0500,4870,6995.70,6995.70
7,10000,0.1000,9701,17922.33,17922.33
7,15000,0.1500,14511,23425.45,23425.45
7,20000,0.2000,19320,30190.02,30190.02
7,25000,0.2500,24129,30190.02,30190.02
7,30000,0.3000,28906,30190.02,30190.02
7,35000,0.3500,33699,39479.25,39479.25
7,40000,0.4000,38511,39479.25,39479.25
7,45000,0.4500,43281,45164.27,45164.27
7,50000,0.5000,48061,49960.47,49960.47
7,55000,0.5500,52868,51793.88,51793.88
7,60000,0.6000,57632,51793.88,51793.88
7,65000,0.6500,62396,52273.46,52273.46
7,70000,0.7000,67177,53259.75,53259.75
7,75000,0.7500,71917,62728.15,62728.15
7,80000,0.8000,76684,85538.38,85538.38
7,85000,0.8500,81432,85538.38,85538.38
7,90000,0.9000,86164,85538.38,85538.38
7,95000,0.9500,90900,85538.38,85538.38
7,100000,1.0000,95637,88125.40,88125.40
8,5000,0.0500,4875,3150.41,3150.41
8,10000,0.1000,9718,6005.89,6005.89
8,15000,0.1500,14541,8766.36,8766.36
8,20000,0.2000,19353,9346.91,9346.91
8,25000,0.2500,24176,9346.91,9346.91
8,30000,0.3000,28982,18693.82,18693.82
8,35000,0.3500,33779,22402.91,22402.91
8,40000,0.4000,38567,25661.51,25661.51
8,45000,0.4500,43362,32822.87,32822.87
8,50000,0.5000,48149,32822.87,32822.87
8,55000,0.5500,52933,34423.98,34423.98
8,60000,0.6000,57702,40325.24,40325.24
8,65000,0.6500,62459,44105.73,44105.73
8,70000,0.7000,67234,49091.59,49091.59
8,75000,0.7500,71991,49960.47,49960.47
8,80000,0.8000,76741,49960.47,49960.47
8,85000,0.8500,81507,49960.47,49960.47
8,90000,0.9000,86278,58201.37,58201.37
8,95000,0.9500,91001,60704.66,60704.66
8,100000,1.0000,95754,60704.66,60704.66
9,5000,0.0500,4910,4264.00,4264.00
9,10000,0.1000,9747,8540.90,8540.90
9,15000,0.1500,14575,14974.89,14974.89
9,20000,0.2000,19355,23820.82,23820.82
9,25000,0.2500,24160,29213.63,29213.63
9,30000,0.3000,28959,30475.21,30475.21
9,35000,0.3500,33745,35011.06,35011.06
9,40000,0.4000,38528,46561.10,46561.10
9,45000,0.4500,43299,48149.54,48149.54
9,50000,0.5000,48082,48149.54,48149.54
9,55000,0.5500,52863,48149.54,48149.54
9,60000,0.6000,57613,50746.37,50746.37
9,65000,0.6500,62376,64705.25,64705.25
9,70000,0.7000,67151,71237.01,71237.01
9,75000,0.7500,71893,75023.70,75023.70
9,80000,0.8000,76651,79235.55,79235.55
9,85000,0.8500,81407,79235.55,79235.55
9,90000,0.9000,86147,79235.55,79235.55
9,95000,0.9500,90883,79235.55,79235.55
9,100000,1.0000,95619,79235.55,79235.55
10,5000,0.0500,4879,4055.70,4055.70
10,10000,0.1000,9724,10732.95,10732.95
10,15000,0.1500,14561,24980.24,24980.24
10,20000,0.2000,19375,26883.49,26883.49
10,25000,0.2500,24182,30352.33,30352.33
10,30000,0.3000,28989,35284.58,35284.58
10,35000,0.3500,33766,35284.58,35284.58
10,40000,0.4000,38525,44105.73,44105.73
10,45000,0.4500,43281,44105.73,44105.73
10,50000,0.5000,48055,44105.73,44105.73
10,55000,0.5500,52865,44105.73,44105.73
10,60000,0.6000,57630,44105.73,44105.73
10,65000,0.6500,62366,49522.22,49522.22
10,70000,0.7000,67099,49522.22,49522.22
10,75000,0.7500,71837,56455.33,56455.33
10,80000,0.8000,76603,56455.33,56455.33
10,85000,0.8500,81325,58807.64,58807.64
10,90000,0.9000,86080,58807.64,58807.64
10,95000,0.9500,90789,65172.10,65172.10
10,100000,1.0000,95485,74405.71,74405.71
11,5000,0.0500,4880,4672.49,4672.49
11,10000,0.1000,9703,7425.89,7425.89
11,15000,0.1500,14504,11706.65,11706.65
11,20000,0.2000,19326,15247.90,15247.90
11,25000,0.2500,24124,20660.69,20660.69
11,30000,0.3000,28919,22650.08,22650.08
11,35000,0.3500,33706,29831.09,29831.09
11,40000,0.4000,38486,39968.38,39968.38
11,45000,0.4500,43246,40835.68,40835.68
11,50000,0.5000,48029,40835.68,40835.68
11,55000,0.5500,52806,40835.68,40835.68
11,60000,0.6000,57563,40835.68,40835.68
11,65000,0.6500,62301,44717.09,44717.09
11,70000,0.7000,67084,45992.12,45992.12
11,75000,0.7500,71830,62543.56,62543.56
11,80000,0.8000,76600,64693.67,64693.67
11,85000,0.8500,81389,66211.13,66211.13
11,90000,0.9000,86146,73903.48,73903.48
11,95000,0.9500,90854,73903.48,73903.48
11,100000,1.0000,95593,124376.63,124376.63
12,5000,0.0500,4903,6272.81,6272.81
12,10000,0.1000,9733,12658.15,12658.15
12,15000,0.1500,14560,15176.16,15176.16
12,20000,0.2000,19361,17642.29,17642.29
12,25000,0.2500,24180,18570.83,18570.83
12,30000,0.3000,28971,26629.87,26629.87
12,35000,0.3500,33769,34417.42,34417.42
12,40000,0.4000,38542,49946.66,49946.66
12,45000,0.4500,43333,60684.27,60684.27
12,50000,0.5000,48118,88168.41,88168.41
12,55000,0.5500,52915,88168.41,88168.41
12,60000,0.6000,57676,93847.82,93847.82
12,65000,0.6500,62465,93847.82,93847.82
12,70000,0.7000,67226,93847.82,93847.82
12,75000,0.7500,71994,93847.82,93847.82
12,80000,0.8000,76755,93847.82,93847.82
12,85000,0.8500,81503,93847.82,93847.82
12,90000,0.9000,86246,93847.82,93847.82
12,95000,0.9500,90980,93847.82,93847.82
12,100000,1.0000,95737,93847.82,93847.82
13,5000,0.0500,4902,6444.67,6444.67
13,10000,0.1000,9722,13190.50,13190.50
13,15000,0.1500,14540,17865.61,17865.61
13,20000,0.2000,19357,19808.89,19808.89
13,25000,0.2500,24164,26504.85,26504.85
13,30000,0.3000,28935,29870.55,29870.55
13,35000,0.3500,33739,35506.50,35506.50
13,40000,0.4000,38522,36415.45,36415.45
13,45000,0.4500,43305,37881.54,37881.54
13,50000,0.5000,48095,37881.54,37881.54
13,55000,0.5500,52882,42437.65,42437.65
13,60000,0.6000,57649,42437.65,42437.65
13,65000,0.6500,62423,48034.32,48034.32
13,70000,0.7000,67147,49726.69,49726.69
13,75000,0.7500,71922,53488.40,53488.40
13,80000,0.8000,76682,53488.40,53488.40
13,85000,0.8500,81426,53488.40,53488.40
13,90000,0.9000,86153,65993.45,65993.45
13,95000,0.9500,90879,65993.45,65993.45
13,100000,1.0000,95635,65993.45,65993.45
14,5000,0.0500,4887,4200.55,4200.55
14,10000,0.1000,9693,7237.86,7237.86
14,15000,0.1500,14522,10153.84,10153.84
14,20000,0.2000,19318,16316.57,16316.57
14,25000,0.2500,24140,17107.68,17107.68
14,30000,0.3000,28955,17107.68,17107.68
14,35000,0.3500,33754,23328.65,23328.65
14,40000,0.4000,38533,24980.24,24980.24
14,45000,0.4500,43325,27674.18,27674.18
14,50000,0.5000,48096,35674.78,35674.78
14,55000,0.5500,52866,35674.78,35674.78
14,60000,0.6000,57626,41435.11,41435.11
14,65000,0.6500,62385,44019.75,44019.75
14,70000,0.7000,67161,46180.23,46180.23
14,75000,0.7500,71945,46948.30,46948.30
14,80000,0.8000,76714,49850.18,49850.18
14,85000,0.8500,81490,80363.46,80363.46
14,90000,0.9000,86257,83022.55,83022.55
14,95000,0.9500,91044,83022.55,83022.55
14,100000,1.0000,95789,83022.55,83022.55
15,5000,0.0500,4893,4934.91,4934.91
15,10000,0.1000,9716,10493.56,10493.56
15,15000,0.1500,14520,12772.70,12772.70
15,20000,0.2000,19318,14778.88,14778.88
15,25000,0.2500,24132,15595.40,15595.40
15,30000,0.3000,28938,23328.65,23328.65
15,35000,0.3500,33737,33014.81,33014.81
15,40000,0.4000,38522,33804.01,33804.01
15,45000,0.4500,43295,36897.03,36897.03
15,50000,0.5000,48071,38402.95,38402.95
15,55000,0.5500,52871,43093.10,43093.10
15,60000,0.6000,57635,43093.10,43093.10
15,65000,0.6500,62398,43424.57,43424.57
15,70000,0.7000,67145,46271.90,46271.90
15,75000,0.7500,71888,49518.83,49518.83
15,80000,0.8000,76653,53255.82,53255.82
15,85000,0.8500,81376,53255.82,53255.82
15,90000,0.9000,86126,55344.13,55344.13
15,95000,0.9500,90880,55344.13,55344.13
15,100000,1.0000,95615,76282.94,76282.94
16,5000,0.0500,4906,5923.96,5923.96
16,10000,0.1000,9743,8672.09,8672.09
16,15000,0.1500,14546,12743.87,12743.87
16,20000,0.2000,19357,18152.84,18152.84
16,25000,0.2500,24166,18632.12,18632.12
16,30000,0.3000,28989,22139.35,22139.35
16,35000,0.3500,33778,24439.54,24439.54
16,40000,0.4000,38585,28803.74,28803.74
16,45000,0.4500,43373,28803.74,28803.74
16,50000,0.5000,48141,41511.27,41511.27
16,55000,0.5500,52915,41511.27,41511.27
16,60000,0.6000,57683,46657.30,46657.30
16,65000,0.6500,62446,46657.30,46657.30
16,70000,0.7000,67209,49960.47,49960.47
16,75000,0.7500,71991,60058.86,60058.86
16,80000,0.8000,76750,62038.83,62038.83
16,85000,0.8500,81511,62038.83,62038.83
16,90000,0.9000,86252,62641.14,62641.14
16,95000,0.9500,90980,72262.82,72262.82
16,100000,1.0000,95715,82870.21,82870.21
17,5000,0.0500,4880,4736.19,4736.19
17,10000,0.1000,9699,8451.40,8451.40
17,15000,0.1500,14492,11474.66,11474.66
17,20000,0.2000,19312,14512.94,14512.94
17,25000,0.2500,24125,17370.87,17370.87
17,30000,0.3000,28943,23425.45,23425.45
17,35000,0.3500,33737,25091.26,25091.26
17,40000,0.4000,38517,31190.79,31190.79
17,45000,0.4500,43272,31190.79,31190.79
17,50000,0.5000,48044,40039.24,40039.24
17,55000,0.5500,52811,40039.24,40039.24
17,60000,0.6000,57558,46657.30,46657.30
17,65000,0.6500,62332,53766.98,53766.98
17,70000,0.7000,67087,55758.35,55758.35
17,75000,0.7500,71851,55861.80,55861.80
17,80000,0.8000,76605,58014.47,58014.47
17,85000,0.8500,81329,58014.47,58014.47
17,90000,0.9000,86064,58014.47,58014.47
17,95000,0.9500,90803,61826.51,61826.51
17,100000,1.0000,95530,61826.51,61826.51
18,5000,0.0500,4903,5099.85,5099.85
18,10000,0.1000,9717,8975.41,8975.41
18,15000,0.1500,14549,18881.38,18881.38
18,20000,0.2000,19348,22314.36,22314.36
18,25000,0.2500,24149,25545.40,25545.40
18,30000,0.3000,28937,28657.53,28657.53
18,35000,0.3500,33746,33405.52,33405.52
18,40000,0.4000,38538,43763.82,43763.82
18,45000,0.4500,43335,53766.98,53766.98
18,50000,0.5000,48065,54283.97,54283.97
18,55000,0.5500,52821,56881.95,56881.95
18,60000,0.6000,57584,64705.25,64705.25
18,65000,0.6500,62343,83948.45,83948.45
18,70000,0.7000,67122,83948.45,83948.45
18,75000,0.7500,71874,83948.45,83948.45
18,80000,0.8000,76627,83948.45,83948.45
18,85000,0.8500,81367,83948.45,83948.45
18,90000,0.9000,86109,83948.45,83948.45
18,95000,0.9500,90876,83948.45,83948.45
18,100000,1.0000,95615,89257.44,89257.44
19,5000,0.0500,4915,4520.04,4520.04
19,10000,0.1000,9751,11091.42,11091.42
19,15000,0.1500,14551,16953.55,16953.55
19,20000,0.2000,19368,22492.16,22492.16
19,25000,0.2500,24170,23621.48,23621.48
19,30000,0.3000,28990,29557.77,29557.77
19,35000,0.3500,33797,33805.59,33805.59
19,40000,0.4000,38580,41818.76,41818.76
19,45000,0.4500,43326,42288.64,42288.64
19,50000,0.5000,48077,42288.64,42288.64
19,55000,0.5500,52848,44984.33,44984.33
19,60000,0.6000,57613,44984.33,44984.33
19,65000,0.6500,62356,49740.38,49740.38
19,70000,0.7000,67132,59348.57,59348.57
19,75000,0.7500,71884,63343.99,63343.99
19,80000,0.8000,76624,63343.99,63343.99
19,85000,0.8500,81396,76679.57,76679.57
19,90000,0.9000,86167,76679.57,76679.57
19,95000,0.9500,90913,78820.71,78820.71
19,100000,1.0000,95665,81084.86,81084.86
