stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
3,25000,0.0500,24183,24137.19,24137.19
3,50000,0.1000,48093,48490.15,48490.15
3,75000,0.1500,71947,72225.67,72225.67
3,100000,0.2000,95689,95951.74,95951.74
3,125000,0.2500,119264,119108.74,119108.74
3,150000,0.3000,142787,142820.24,142820.24
3,175000,0.3500,166335,167124.48,167124.48
3,200000,0.4000,189787,191583.59,191583.59
3,225000,0.4500,213236,213348.52,213348.52
3,250000,0.5000,236607,237648.67,237648.67
3,275000,0.5500,260044,261600.25,261600.25
3,300000,0.6000,283408,285555.86,285555.86
3,325000,0.6500,306752,309374.68,309374.68
3,350000,0.7000,330094,332141.74,332141.74
3,375000,0.7500,353434,355336.52,355336.52
3,400000,0.8000,376747,379077.33,379077.33
3,425000,0.8500,400076,403530.87,403530.87
3,450000,0.9000,423306,426534.25,426534.25
3,475000,0.9500,446644,450304.04,450304.04
3,500000,1.0000,469905,474558.20,474558.20
4,25000,0.0500,24093,23929.08,23929.08
4,50000,0.1000,48042,48414.40,48414.40
4,75000,0.1500,71901,72406.17,72406.17
4,100000,0.2000,95630,96755.11,96755.11
4,125000,0.2500,119284,119651.28,119651.28
4,150000,0.3000,142887,144117.05,144117.05
4,175000,0.3500,166455,167386.50,167386.50
4,200000,0.4000,189900,190913.91,190913.91
4,225000,0.4500,213325,214299.88,214299.88
4,250000,0.5000,236814,238775.85,238775.85
4,275000,0.5500,260217,262982.94,262982.94
4,300000,0.6000,283560,286756.46,286756.46
4,325000,0.6500,306943,310119.09,310119.09
4,350000,0.7000,330322,335049.11,335049.11
4,375000,0.7500,353733,357132.76,357132.76
4,400000,0.8000,377020,381822.02,381822.02
4,425000,0.8500,400319,405603.76,405603.76
4,450000,0.9000,423635,428750.09,428750.10
4,475000,0.9500,446936,451828.53,451828.54
4,500000,1.0000,470249,474294.32,474294.32
5,25000,0.0500,24207,24325.89,24325.89
5,50000,0.1000,48159,48647.82,48647.82
5,75000,0.1500,71965,71758.29,71758.29
5,100000,0.2000,95627,95413.84,95413.84
5,125000,0.2500,119256,118722.87,118722.87
5,150000,0.3000,142841,142031.88,142031.88
5,175000,0.3500,166362,164719.43,164719.43
5,200000,0.4000,189829,187709.16,187709.16
5,225000,0.4500,213269,210891.48,210891.48
5,250000,0.5000,236721,233669.96,233669.96
5,275000,0.5500,260186,257474.05,257474.05
5,300000,0.6000,283573,279991.39,279991.39
5,325000,0.6500,306972,300896.90,300896.90
5,350000,0.7000,330305,324683.83,324683.83
5,375000,0.7500,353686,347040.58,347040.58
5,400000,0.8000,377019,369454.34,369454.34
5,425000,0.8500,400332,390758.18,390758.18
5,450000,0.9000,423600,414492.58,414492.58
5,475000,0.9500,446895,438544.34,438544.34
5,500000,1.0000,470210,461951.11,461951.11
6,25000,0.0500,24137,24485.56,24485.56
6,50000,0.1000,48002,49004.15,49004.15
6,75000,0.1500,71771,72043.08,72043.08
6,100000,0.2000,95444,95425.21,95425.21
6,125000,0.2500,119124,118982.65,118982.65
6,150000,0.3000,142701,143731.87,143731.87
6,175000,0.3500,166258,165835.34,165835.34
6,200000,0.4000,189753,188699.63,188699.63
6,225000,0.4500,213182,212987.91,212987.91
6,250000,0.5000,236701,237320.68,237320.68
6,275000,0.5500,260110,261595.65,261595.65
6,300000,0.6000,283466,285184.91,285184.91
6,325000,0.6500,306823,309481.84,309481.84
6,350000,0.7000,330179,331593.37,331593.37
6,375000,0.7500,353540,354944.72,354944.72
6,400000,0.8000,376910,378618.15,378618.15
6,425000,0.8500,400211,403171.80,403171.80
6,450000,0.9000,423534,427196.02,427196.02
6,475000,0.9500,446744,450224.44,450224.44
6,500000,1.0000,470046,475252.56,475252.56
7,25000,0.0500,24129,23942.01,23942.01
7,50000,0.1000,48061,48793.24,48793.24
7,75000,0.1500,71917,72489.86,72489.86
7,100000,0.2000,95637,96275.73,96275.73
7,125000,0.2500,119283,120164.74,120164.74
7,150000,0.3000,142867,142767.49,142767.49
7,175000,0.3500,166427,167274.10,167274.10
7,200000,0.4000,189940,190619.93,190619.93
7,225000,0.4500,213471,213989.27,213989.27
7,250000,0.5000,236855,236255.08,236255.08
7,275000,0.5500,260248,260286.17,260286.17
7,300000,0.6000,283639,283984.94,283984.94
7,325000,0.6500,307007,307366.51,307366.51
7,350000,0.7000,330285,329964.04,329964.04
7,375000,0.7500,353567,353536.06,353536.06
7,400000,0.8000,376895,376795.08,376795.08
7,425000,0.8500,400242,400370.04,400370.04
7,450000,0.9000,423442,425341.26,425341.26
7,475000,0.9500,446691,447970.09,447970.09
7,500000,1.0000,469954,470120.30,470120.30
8,25000,0.0500,24176,24405.53,24405.53
8,50000,0.1000,48149,48799.62,48799.62
8,75000,0.1500,71991,72531.17,72531.17
8,100000,0.2000,95754,96785.87,96785.87
8,125000,0.2500,119375,120542.37,120542.37
8,150000,0.3000,142925,144553.77,144553.77
8,175000,0.3500,166426,167341.84,167341.84
8,200000,0.4000,189915,189617.03,189617.03
8,225000,0.4500,213270,212369.24,212369.24
8,250000,0.5000,236644,236296.95,236296.95
8,275000,0.5500,259968,259407.11,259407.11
8,300000,0.6000,283378,283138.30,283138.30
8,325000,0.6500,306701,305568.39,305568.40
8,350000,0.7000,330101,329293.44,329293.44
8,375000,0.7500,353428,349776.49,349776.50
8,400000,0.8000,376815,372571.91,372571.91
8,425000,0.8500,400172,396808.35,396808.35
8,450000,0.9000,423525,420149.58,420149.59
8,475000,0.9500,446843,440979.96,440979.96
8,500000,1.0000,470140,464572.27,464572.27
9,25000,0.0500,24160,24401.10,24401.10
9,50000,0.1000,48082,48829.78,48829.78
9,75000,0.1500,71893,71887.86,71887.86
9,100000,0.2000,95619,95233.53,95233.53
9,125000,0.2500,119280,118868.77,118868.77
9,150000,0.3000,142799,142125.49,142125.49
9,175000,0.3500,166372,166100.04,166100.04
9,200000,0.4000,189851,189402.10,189402.10
9,225000,0.4500,213310,213753.46,213753.46
9,250000,0.5000,236707,237150.83,237150.83
9,275000,0.5500,260122,259830.90,259830.90
9,300000,0.6000,283547,282344.44,282344.44
9,325000,0.6500,306969,305773.90,305773.90
9,350000,0.7000,330295,327646.95,327646.95
9,375000,0.7500,353582,350852.13,350852.13
9,400000,0.8000,376927,374391.44,374391.44
9,425000,0.8500,400267,396651.91,396651.91
9,450000,0.9000,423538,419020.30,419020.30
9,475000,0.9500,446786,443429.44,443429.44
9,500000,1.0000,470067,467125.33,467125.33
10,25000,0.0500,24182,24449.94,24449.94
10,50000,0.1000,48055,48346.82,48346.82
10,75000,0.1500,71837,71614.59,71614.59
10,100000,0.2000,95485,94694.53,94694.53
10,125000,0.2500,119127,118166.29,118166.29
10,150000,0.3000,142711,141230.63,141230.63
10,175000,0.3500,166285,164860.92,164860.92
10,200000,0.4000,189787,188632.07,188632.07
10,225000,0.4500,213245,212732.94,212732.94
10,250000,0.5000,236625,236216.83,236216.83
10,275000,0.5500,260028,259836.92,259836.92
10,300000,0.6000,283396,283111.73,283111.73
10,325000,0.6500,306799,305741.11,305741.11
10,350000,0.7000,330193,330356.14,330356.14
10,375000,0.7500,353550,353601.42,353601.42
10,400000,0.8000,376839,376832.81,376832.81
10,425000,0.8500,400152,398567.87,398567.87
10,450000,0.9000,423409,421945.32,421945.32
10,475000,0.9500,446690,444557.38,444557.38
10,500000,1.0000,469931,468436.90,468436.90
11,25000,0.0500,24124,24308.24,24308.24
11,50000,0.1000,48029,48986.24,48986.24
11,75000,0.1500,71830,72815.02,72815.02
11,100000,0.2000,95593,96635.13,96635.13
11,125000,0.2500,119297,120462.55,120462.55
11,150000,0.3000,142863,143354.86,143354.86
11,175000,0.3500,166379,167918.72,167918.72
11,200000,0.4000,189901,192381.10,192381.10
11,225000,0.4500,213436,215464.98,215464.98
11,250000,0.5000,236791,238555.19,238555.19
11,275000,0.5500,260171,260846.41,260846.41
11,300000,0.6000,283642,284528.57,284528.57
11,325000,0.6500,307023,308354.79,308354.79
11,350000,0.7000,330422,332807.16,332807.16
11,375000,0.7500,353874,356709.21,356709.21
11,400000,0.8000,377204,379625.98,379625.98
11,425000,0.8500,400568,402797.96,402797.96
11,450000,0.9000,423831,426816.96,426816.96
11,475000,0.9500,447089,450821.47,450821.47
11,500000,1.0000,470374,474682.80,474682.81
12,25000,0.0500,24180,24067.52,24067.52
12,50000,0.1000,48118,48644.76,48644.76
12,75000,0.1500,71994,72064.02,72064.02
12,100000,0.2000,95737,95903.16,95903.16
12,125000,0.2500,119387,120174.29,120174.29
12,150000,0.3000,142932,144132.42,144132.42
12,175000,0.3500,166422,167667.99,167667.99
12,200000,0.4000,189909,190078.50,190078.50
12,225000,0.4500,213296,213780.33,213780.33
12,250000,0.5000,236687,237994.85,237994.85
12,275000,0.5500,260065,263659.97,263659.97
12,300000,0.6000,283394,287946.73,287946.74
12,325000,0.6500,306743,311831.34,311831.34
12,350000,0.7000,330081,334376.06,334376.06
12,375000,0.7500,353411,355584.38,355584.38
12,400000,0.8000,376785,377768.38,377768.38
12,425000,0.8500,400141,400316.74,400316.74
12,450000,0.9000,423466,420396.75,420396.75
12,475000,0.9500,446769,442696.70,442696.71
12,500000,1.0000,470128,465697.44,465697.44
13,25000,0.0500,24164,24132.82,24132.82
13,50000,0.1000,48095,48574.58,48574.58
13,75000,0.1500,71922,71112.24,71112.24
13,100000,0.2000,95635,94873.99,94873.99
13,125000,0.2500,119269,117697.32,117697.32
13,150000,0.3000,142840,142357.58,142357.58
13,175000,0.3500,166427,165302.95,165302.95
13,200000,0.4000,189914,190150.82,190150.82
13,225000,0.4500,213326,213811.58,213811.58
13,250000,0.5000,236765,239733.69,239733.69
13,275000,0.5500,260112,264624.04,264624.04
13,300000,0.6000,283551,287171.45,287171.45
13,325000,0.6500,306970,311212.35,311212.35
13,350000,0.7000,330379,333295.64,333295.64
13,375000,0.7500,353706,357869.30,357869.30
13,400000,0.8000,376968,380226.67,380226.67
13,425000,0.8500,400297,403137.43,403137.43
13,450000,0.9000,423618,425891.36,425891.36
13,475000,0.9500,446868,449349.01,449349.01
13,500000,1.0000,470136,471394.02,471394.02
14,25000,0.0500,24140,24194.01,24194.01
14,50000,0.1000,48096,48595.30,48595.30
14,75000,0.1500,71945,71270.45,71270.45
14,100000,0.2000,95789,94106.89,94106.89
14,125000,0.2500,119413,117707.77,117707.77
14,150000,0.3000,143019,141827.31,141827.31
14,175000,0.3500,166583,165519.86,165519.86
14,200000,0.4000,190091,188780.04,188780.04
14,225000,0.4500,213508,212490.99,212490.99
14,250000,0.5000,236855,236824.78,236824.78
14,275000,0.5500,260210,259782.01,259782.01
14,300000,0.6000,283651,281869.96,281869.96
14,325000,0.6500,307041,304688.00,304688.00
14,350000,0.7000,330423,330216.07,330216.07
14,375000,0.7500,353731,354257.10,354257.10
14,400000,0.8000,377030,378098.82,378098.82
14,425000,0.8500,400418,401817.93,401817.93
14,450000,0.9000,423706,424282.25,424282.25
14,475000,0.9500,446949,447935.60,447935.61
14,500000,1.0000,470257,471537.97,471537.97
15,25000,0.0500,24132,24102.32,24102.32
15,50000,0.1000,48071,48282.00,48282.00
15,75000,0.1500,71888,71290.77,71290.77
15,100000,0.2000,95615,94617.04,94617.04
15,125000,0.2500,119260,118344.80,118344.80
15,150000,0.3000,142870,141672.32,141672.32
15,175000,0.3500,166377,165193.63,165193.63
15,200000,0.4000,189822,187970.24,187970.24
15,225000,0.4500,213269,211363.71,211363.71
15,250000,0.5000,236684,234989.01,234989.01
15,275000,0.5500,260075,258545.98,258545.98
15,300000,0.6000,283476,281916.78,281916.78
15,325000,0.6500,306777,305096.43,305096.43
15,350000,0.7000,330160,328234.41,328234.41
15,375000,0.7500,353490,348913.23,348913.23
15,400000,0.8000,376855,372103.64,372103.64
15,425000,0.8500,400213,394645.73,394645.73
15,450000,0.9000,423567,418256.73,418256.73
15,475000,0.9500,446866,441225.31,441225.31
15,500000,1.0000,470186,467053.83,467053.83
16,25000,0.0500,24166,24286.21,24286.21
16,50000,0.1000,48141,48921.66,48921.66
16,75000,0.1500,71991,72678.04,72678.04
16,100000,0.2000,95715,95964.61,95964.61
16,125000,0.2500,119390,119833.80,119833.80
16,150000,0.3000,143005,143237.03,143237.03
16,175000,0.3500,166601,166593.00,166593.00
16,200000,0.4000,190040,189461.15,189461.15
16,225000,0.4500,213527,212317.25,212317.25
16,250000,0.5000,236922,236783.46,236783.46
16,275000,0.5500,260286,260770.72,260770.72
16,300000,0.6000,283700,283625.93,283625.93
16,325000,0.6500,307083,307778.82,307778.82
16,350000,0.7000,330404,330008.60,330008.60
16,375000,0.7500,353731,353055.19,353055.19
16,400000,0.8000,377034,375548.73,375548.74
16,425000,0.8500,400386,398333.46,398333.47
16,450000,0.9000,423735,420958.25,420958.25
16,475000,0.9500,446944,445723.73,445723.74
16,500000,1.0000,470246,470219.46,470219.46
17,25000,0.0500,24125,24141.55,24141.55
17,50000,0.1000,48044,49085.23,49085.23
17,75000,0.1500,71851,72136.72,72136.72
17,100000,0.2000,95530,95479.96,95479.96
17,125000,0.2500,119078,118842.51,118842.51
17,150000,0.3000,142546,142270.77,142270.77
17,175000,0.3500,166069,165821.73,165821.73
17,200000,0.4000,189538,188908.22,188908.22
17,225000,0.4500,213000,211288.73,211288.73
17,250000,0.5000,236435,234850.02,234850.02
17,275000,0.5500,259829,257397.57,257397.57
17,300000,0.6000,283221,281363.49,281363.49
17,325000,0.6500,306583,304268.97,304268.97
17,350000,0.7000,330005,328197.08,328197.08
17,375000,0.7500,353335,351016.48,351016.48
17,400000,0.8000,376733,372702.10,372702.10
17,425000,0.8500,400022,395764.28,395764.28
17,450000,0.9000,423300,418466.60,418466.60
17,475000,0.9500,446593,441980.65,441980.65
17,500000,1.0000,469876,465956.24,465956.24
18,25000,0.0500,24149,24405.53,24405.53
18,50000,0.1000,48065,48472.66,48472.66
18,75000,0.1500,71874,71451.52,71451.52
18,100000,0.2000,95615,96348.55,96348.55
18,125000,0.2500,119255,119990.40,119990.40
18,150000,0.3000,142875,143914.94,143914.94
18,175000,0.3500,166406,166650.49,166650.49
18,200000,0.4000,189944,189706.12,189706.12
18,225000,0.4500,213398,214455.64,214455.64
18,250000,0.5000,236840,237155.20,237155.20
18,275000,0.5500,260192,260899.96,260899.96
18,300000,0.6000,283549,284012.02,284012.02
18,325000,0.6500,306922,306414.86,306414.86
18,350000,0.7000,330241,330573.07,330573.07
18,375000,0.7500,353574,351760.13,351760.13
18,400000,0.8000,376895,374528.40,374528.41
18,425000,0.8500,400226,398397.62,398397.62
18,450000,0.9000,423538,423167.72,423167.72
18,475000,0.9500,446812,445497.42,445497.42
18,500000,1.0000,470105,467031.93,467031.94
19,25000,0.0500,24170,24427.72,24427.72
19,50000,0.1000,48077,48636.60,48636.60
19,75000,0.1500,71884,71270.54,71270.54
19,100000,0.2000,95665,95105.22,95105.22
19,125000,0.2500,119304,118667.81,118667.81
19,150000,0.3000,142891,141617.67,141617.67
19,175000,0.3500,166357,165534.24,165534.24
19,200000,0.4000,189781,188859.71,188859.71
19,225000,0.4500,213234,213056.47,213056.47
19,250000,0.5000,236615,234701.73,234701.73
19,275000,0.5500,259986,258889.75,258889.75
19,300000,0.6000,283393,280467.89,280467.89
19,325000,0.6500,306689,303373.81,303373.81
19,350000,0.7000,330006,325028.63,325028.63
19,375000,0.7500,353356,347441.21,347441.21
19,400000,0.8000,376677,370148.46,370148.46
19,425000,0.8500,399977,392338.74,392338.74
19,450000,0.9000,423259,416374.37,416374.38
19,475000,0.9500,446586,442350.51,442350.52
19,500000,1.0000,469870,465343.66,465343.67
