stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
5,1500,0.1500,1490,1346.74,1346.74
5,2000,0.2000,1979,1482.55,1482.55
5,2500,0.2500,2470,1773.09,1773.09
5,3000,0.3000,2953,2291.21,2291.21
5,3500,0.3500,3441,2298.67,2298.67
5,4000,0.4000,3924,2952.68,2952.68
5,4500,0.4500,4419,5305.95,5305.95
5,5000,0.5000,4905,5305.95,5305.95
5,5500,0.5500,5393,5305.95,5305.95
5,6000,0.6000,5879,5645.53,5645.53
5,6500,0.6500,6365,6720.87,6720.87
5,7000,0.7000,6843,6720.87,6720.87
5,7500,0.7500,7326,6720.87,6720.87
5,8000,0.8000,7812,7128.20,7128.20
5,8500,0.8500,8290,8111.40,8111.40
5,9000,0.9000,8768,8111.40,8111.40
5,9500,0.9500,9251,8111.40,8111.40
5,10000,1.0000,9736,8111.40,8111.40
6,500,0.0500,499,551.32,551.32
6,1000,0.1000,993,1405.76,1405.76
6,1500,0.1500,1487,2094.04,2094.04
6,2000,0.2000,1974,2144.96,2144.96
6,2500,0.2500,2451,3028.72,3028.72
6,3000,0.3000,2944,3028.72,3028.72
6,3500,0.3500,3433,3028.72,3028.72
6,4000,0.4000,3922,3986.96,3986.96
6,4500,0.4500,4407,5600.73,5600.73
6,5000,0.5000,4883,7056.92,7056.92
6,5500,0.5500,5366,7670.56,7670.56
6,6000,0.6000,5857,8401.09,8401.09
6,6500,0.6500,6337,8401.09,8401.09
6,7000,0.7000,6820,8401.09,8401.09
6,7500,0.7500,7298,9164.83,9164.83
6,8000,0.8000,7783,9164.83,9164.83
6,8500,0.8500,8272,9164.83,9164.83
6,9000,0.9000,8755,9164.83,9164.83
6,9500,0.9500,9240,9164.83,9164.83
6,10000,1.0000,9713,9164.83,9164.83
7,500,0.0500,500,413.17,413.17
7,1000,0.1000,999,951.07,951.07
7,1500,0.1500,1491,1359.71,1359.71
7,2000,0.2000,1976,2348.39,2348.39
7,2500,0.2500,2466,2931.22,2931.22
7,3000,0.3000,2955,3819.71,3819.71
7,3500,0.3500,3443,5481.10,5481.10
7,4000,0.4000,3929,5481.10,5481.10
7,4500,0.4500,4402,6995.70,6995.70
7,5000,0.5000,4870,6995.70,6995.70
7,5500,0.5500,5356,7765.52,7765.52
7,6000,0.6000,5834,8946.96,8946.96
7,6500,0.6500,6319,8946.96,8946.96
7,7000,0.7000,6801,11223.72,11223.72
7,7500,0.7500,7276,12859.98,12859.98
7,8000,0.8000,7760,12859.98,12859.98
7,8500,0.8500,8242,15552.43,15552.43
7,9000,0.9000,8729,15552.43,15552.43
7,9500,0.9500,9214,15552.43,15552.43
7,10000,1.0000,9701,17922.33,17922.33
8,500,0.0500,497,602.13,602.13
8,1000,0.1000,990,750.74,750.74
8,1500,0.1500,1487,1458.04,1458.04
8,2000,0.2000,1976,1809.47,1809.47
8,2500,0.2500,2458,2276.42,2276.42
8,3000,0.3000,2938,2336.73,2336.73
8,3500,0.3500,3427,2467.45,2467.45
8,4000,0.4000,3910,3150.41,3150.41
8,4500,0.4500,4394,3150.41,3150.41
8,5000,0.5000,4875,3150.41,3150.41
8,5500,0.5500,5362,3665.93,3665.93
8,6000,0.6000,5852,4188.08,4188.08
8,6500,0.6500,6335,4883.68,4883.68
8,7000,0.7000,6821,4883.68,4883.68
8,7500,0.7500,7308,4883.68,4883.68
8,8000,0.8000,7786,4883.68,4883.68
8,8500,0.8500,8269,5325.97,5325.97
8,9000,0.9000,8753,5623.04,5623.04
8,9500,0.9500,9237,5623.04,5623.04
8,10000,1.0000,9718,6005.89,6005.89
9,500,0.0500,496,431.35,431.35
9,1000,0.1000,989,675.95,675.95
9,1500,0.1500,1482,784.10,784.10
9,2000,0.2000,1974,1136.38,1136.38
9,2500,0.2500,2461,1136.38,1136.38
9,3000,0.3000,2954,1637.34,1637.34
9,3500,0.3500,3447,1733.89,1733.89
9,4000,0.4000,3934,3344.51,3344.51
9,4500,0.4500,4424,3618.93,3618.93
9,5000,0.5000,4910,4264.00,4264.00
9,5500,0.5500,5396,4264.00,4264.00
9,6000,0.6000,5881,4597.34,4597.34
9,6500,0.6500,6362,4784.35,4784.35
9,7000,0.7000,6850,4917.71,4917.71
9,7500,0.7500,7337,5534.84,5534.84
9,8000,0.8000,7824,6753.03,6753.03
9,8500,0.8500,8308,7962.67,7962.67
9,9000,0.9000,8784,7962.67,7962.67
9,9500,0.9500,9266,7962.67,7962.67
9,10000,1.0000,9747,8540.90,8540.90
10,500,0.0500,497,770.41,770.41
10,1000,0.1000,989,1069.23,1069.23
10,1500,0.1500,1486,1216.71,1216.71
10,2000,0.2000,1977,2063.43,2063.43
10,2500,0.2500,2460,2291.21,2291.21
10,3000,0.3000,2948,2916.08,2916.08
10,3500,0.3500,3432,3015.78,3015.78
10,4000,0.4000,3916,3794.04,3794.04
10,4500,0.4500,4401,3794.04,3794.04
10,5000,0.5000,4879,4055.70,4055.70
10,5500,0.5500,5365,4151.13,4151.13
10,6000,0.6000,5849,5113.71,5113.71
10,6500,0.6500,6339,5428.40,5428.40
10,7000,0.7000,6822,5428.40,5428.40
10,7500,0.7500,7309,5428.40,5428.40
10,8000,0.8000,7786,6070.47,6070.47
10,8500,0.8500,8275,6489.12,6489.12
10,9000,0.9000,8762,7527.38,7527.38
10,9500,0.9500,9243,7527.38,7527.38
10,10000,1.0000,9724,10732.95,10732.95
11,500,0.0500,496,541.17,541.17
11,1000,0.1000,990,1233.73,1233.73
11,1500,0.1500,1480,1930.76,1930.76
11,2000,0.2000,1973,2441.84,2441.84
11,2500,0.2500,2455,2662.99,2662.99
11,3000,0.3000,2943,3813.91,3813.91
11,3500,0.3500,3425,3813.91,3813.91
11,4000,0.4000,3912,4328.57,4328.57
11,4500,0.4500,4394,4672.49,4672.49
11,5000,0.5000,4880,4672.49,4672.49
11,5500,0.5500,5372,4672.49,4672.49
11,6000,0.6000,5858,4899.57,4899.57
11,6500,0.6500,6333,7348.56,7348.56
11,7000,0.7000,6816,7348.56,7348.56
11,7500,0.7500,7295,7348.56,7348.56
11,8000,0.8000,7777,7348.56,7348.56
11,8500,0.8500,8258,7348.56,7348.56
11,9000,0.9000,8741,7348.56,7348.56
11,9500,0.9500,9227,7425.89,7425.89
11,10000,1.0000,9703,7425.89,7425.89
12,500,0.0500,500,482.69,482.69
12,1000,0.1000,997,1362.34,1362.34
12,1500,0.1500,1490,1561.26,1561.26
12,2000,0.2000,1977,1982.28,1982.28
12,2500,0.2500,2468,2916.08,2916.08
12,3000,0.3000,2953,3178.79,3178.79
12,3500,0.3500,3440,3237.12,3237.12
12,4000,0.4000,3935,3794.04,3794.04
12,4500,0.4500,4420,3920.51,3920.51
12,5000,0.5000,4903,6272.81,6272.81
12,5500,0.5500,5390,6272.81,6272.81
12,6000,0.6000,5866,6272.81,6272.81
12,6500,0.6500,6348,6753.03,6753.03
12,7000,0.7000,6829,6753.03,6753.03
12,7500,0.7500,7312,6753.03,6753.03
12,8000,0.8000,7793,6753.03,6753.03
12,8500,0.8500,8280,10416.11,10416.11
12,9000,0.9000,8767,10416.11,10416.11
12,9500,0.9500,9256,12658.15,12658.15
12,10000,1.0000,9733,12658.15,12658.15
13,500,0.0500,497,412.20,412.20
13,1000,0.1000,993,1100.92,1100.92
13,1500,0.1500,1490,2916.08,2916.08
13,2000,0.2000,1974,2965.09,2965.09
13,2500,0.2500,2466,3178.79,3178.79
13,3000,0.3000,2954,4410.57,4410.57
13,3500,0.3500,3444,4642.71,4642.71
13,4000,0.4000,3931,5955.20,5955.20
13,4500,0.4500,4416,5955.20,5955.20
13,5000,0.5000,4902,6444.67,6444.67
13,5500,0.5500,5383,7092.38,7092.38
13,6000,0.6000,5861,7092.38,7092.38
13,6500,0.6500,6347,8065.05,8065.05
13,7000,0.7000,6831,10454.69,10454.69
13,7500,0.7500,7318,10454.69,10454.69
13,8000,0.8000,7802,11113.25,11113.25
13,8500,0.8500,8283,11113.25,11113.25
13,9000,0.9000,8763,11860.36,11860.36
13,9500,0.9500,9245,12272.90,12272.90
13,10000,1.0000,9722,13190.50,13190.50
14,500,0.0500,498,442.16,442.16
14,1000,0.1000,993,850.23,850.23
14,1500,0.1500,1487,1476.34,1476.34
14,2000,0.2000,1976,2112.85,2112.85
14,2500,0.2500,2459,2484.83,2484.83
14,3000,0.3000,2945,2735.24,2735.24
14,3500,0.3500,3433,2778.31,2778.31
14,4000,0.4000,3918,2778.31,2778.31
14,4500,0.4500,4399,3068.22,3068.22
14,5000,0.5000,4887,4200.55,4200.55
14,5500,0.5500,5373,4303.00,4303.00
14,6000,0.6000,5854,4303.00,4303.00
14,6500,0.6500,6327,4768.19,4768.19
14,7000,0.7000,6803,4768.19,4768.19
14,7500,0.7500,7288,5691.06,5691.06
14,8000,0.8000,7772,5760.75,5760.75
14,8500,0.8500,8254,6217.55,6217.55
14,9000,0.9000,8739,6689.02,6689.02
14,9500,0.9500,9216,7237.86,7237.86
14,10000,1.0000,9693,7237.86,7237.86
15,500,0.0500,499,308.43,308.43
15,1000,0.1000,994,636.91,636.91
15,1500,0.1500,1486,1067.61,1067.61
15,2000,0.2000,1979,1214.62,1214.62
15,2500,0.2500,2465,1871.86,1871.86
15,3000,0.3000,2952,1944.05,1944.05
15,3500,0.3500,3433,2789.30,2789.30
15,4000,0.4000,3919,3409.14,3409.14
15,4500,0.4500,4407,3694.72,3694.72
15,5000,0.5000,4893,4934.91,4934.91
15,5500,0.5500,5375,5227.35,5227.35
15,6000,0.6000,5855,5227.35,5227.35
15,6500,0.6500,6338,5227.35,5227.35
15,7000,0.7000,6824,5470.48,5470.48
15,7500,0.7500,7302,5470.48,5470.48
15,8000,0.8000,7787,5737.33,5737.33
15,8500,0.8500,8271,5832.16,5832.16
15,9000,0.9000,8752,9667.01,9667.01
15,9500,0.9500,9234,10227.42,10227.42
15,10000,1.0000,9716,10493.56,10493.56
16,500,0.0500,499,354.26,354.26
16,1000,0.1000,994,1153.09,1153.09
16,1500,0.1500,1489,1856.47,1856.47
16,2000,0.2000,1985,2124.78,2124.78
16,2500,0.2500,2474,2290.28,2290.28
16,3000,0.3000,2963,2612.46,2612.46
16,3500,0.3500,3454,2692.20,2692.20
16,4000,0.4000,3935,2963.53,2963.53
16,4500,0.4500,4418,5731.51,5731.51
16,5000,0.5000,4906,5923.96,5923.96
16,5500,0.5500,5388,6238.16,6238.16
16,6000,0.6000,5873,6466.82,6466.82
16,6500,0.6500,6359,7265.81,7265.81
16,7000,0.7000,6839,7265.81,7265.81
16,7500,0.7500,7319,7557.61,7557.61
16,8000,0.8000,7802,7557.61,7557.61
16,8500,0.8500,8288,7557.61,7557.61
16,9000,0.9000,8775,8265.79,8265.79
16,9500,0.9500,9263,8672.09,8672.09
16,10000,1.0000,9743,8672.09,8672.09
17,500,0.0500,498,381.87,381.87
17,1000,0.1000,994,840.11,840.11
17,1500,0.1500,1482,1316.59,1316.59
17,2000,0.2000,1967,1837.74,1837.74
17,2500,0.2500,2454,2233.20,2233.20
17,3000,0.3000,2940,3028.72,3028.72
17,3500,0.3500,3430,3081.62,3081.62
17,4000,0.4000,3908,3313.11,3313.11
17,4500,0.4500,4394,3898.85,3898.85
17,5000,0.5000,4880,4736.19,4736.19
17,5500,0.5500,5365,5366.48,5366.48
17,6000,0.6000,5846,5366.48,5366.48
17,6500,0.6500,6330,5623.04,5623.04
17,7000,0.7000,6817,6005.89,6005.89
17,7500,0.7500,7291,6818.28,6818.28
17,8000,0.8000,7769,6818.28,6818.28
17,8500,0.8500,8253,6818.28,6818.28
17,9000,0.9000,8733,7712.48,7712.48
17,9500,0.9500,9214,7712.48,7712.48
17,10000,1.0000,9699,8451.40,8451.40
18,500,0.0500,499,480.72,480.72
18,1000,0.1000,993,718.63,718.63
18,1500,0.1500,1490,1116.60,1116.60
18,2000,0.2000,1974,1400.18,1400.18
18,2500,0.2500,2465,1959.57,1959.57
18,3000,0.3000,2955,3828.78,3828.78
18,3500,0.3500,3446,4002.50,4002.50
18,4000,0.4000,3935,4241.57,4241.57
18,4500,0.4500,4418,4241.57,4241.57
18,5000,0.5000,4903,5099.85,5099.85
18,5500,0.5500,5384,5961.49,5961.49
18,6000,0.6000,5863,5961.49,5961.49
18,6500,0.6500,6350,5961.49,5961.49
18,7000,0.7000,6832,6063.95,6063.95
18,7500,0.7500,7312,7030.55,7030.55
18,8000,0.8000,7804,7173.49,7173.49
18,8500,0.8500,8274,7303.41,7303.41
18,9000,0.9000,8751,8339.04,8339.04
18,9500,0.9500,9232,8975.41,8975.41
18,10000,1.0000,9717,8975.41,8975.41
19,500,0.0500,499,353.91,353.91
19,1000,0.1000,995,966.70,966.70
19,1500,0.1500,1487,1346.74,1346.74
19,2000,0.2000,1979,1982.28,1982.28
19,2500,0.2500,2468,3122.53,3122.53
19,3000,0.3000,2959,3564.10,3564.10
19,3500,0.3500,3445,3564.10,3564.10
19,4000,0.4000,3932,4247.96,4247.96
19,4500,0.4500,4423,4407.13,4407.13
19,5000,0.5000,4915,4520.04,4520.04
19,5500,0.5500,5403,4520.04,4520.04
19,6000,0.6000,5884,4764.16,4764.16
19,6500,0.6500,6368,5036.16,5036.16
19,7000,0.7000,6852,8146.51,8146.51
19,7500,0.7500,7337,8146.51,8146.51
19,8000,0.8000,7821,8752.76,8752.76
19,8500,0.8500,8303,9716.92,9716.92
19,9000,0.9000,8785,11091.42,11091.42
19,9500,0.9500,9268,11091.42,11091.42
19,10000,1.0000,9751,11091.42,11091.42
