stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
5,45000,0.4500,43375,43905.47,43905.47
5,50000,0.5000,48159,48841.94,48841.94
5,55000,0.5500,52918,53577.19,53577.19
5,60000,0.6000,57673,59300.19,59300.19
5,65000,0.6500,62442,64730.47,64730.47
5,70000,0.7000,67215,68815.43,68815.43
5,75000,0.7500,71965,74029.66,74029.66
5,80000,0.8000,76702,79262.59,79262.59
5,85000,0.8500,81439,82866.16,82866.16
5,90000,0.9000,86149,87320.35,87320.35
5,95000,0.9500,90900,93054.06,93054.06
5,100000,1.0000,95627,96654.97,96654.97
6,5000,0.0500,4883,5036.19,5036.19
6,10000,0.1000,9713,9542.14,9542.14
6,15000,0.1500,14522,14480.44,14480.44
6,20000,0.2000,19322,19987.17,19987.17
6,25000,0.2500,24137,24569.00,24569.00
6,30000,0.3000,28941,29610.73,29610.73
6,35000,0.3500,33712,33647.22,33647.22
6,40000,0.4000,38488,38113.99,38113.99
6,45000,0.4500,43255,42880.76,42880.76
6,50000,0.5000,48002,47372.52,47372.52
6,55000,0.5500,52765,50653.78,50653.78
6,60000,0.6000,57526,55102.95,55102.95
6,65000,0.6500,62287,60367.14,60367.14
6,70000,0.7000,67037,66458.87,66458.87
6,75000,0.7500,71771,70102.05,70102.05
6,80000,0.8000,76522,73933.05,73933.05
6,85000,0.8500,81254,78728.74,78728.74
6,90000,0.9000,85996,84229.26,84229.26
6,95000,0.9500,90716,89611.97,89611.97
6,100000,1.0000,95444,96118.55,96118.55
7,5000,0.0500,4870,4786.73,4786.73
7,10000,0.1000,9701,9512.71,9512.71
7,15000,0.1500,14511,14227.69,14227.69
7,20000,0.2000,19320,19288.29,19288.29
7,25000,0.2500,24129,23566.19,23566.19
7,30000,0.3000,28906,28809.87,28809.87
7,35000,0.3500,33699,33287.88,33287.88
7,40000,0.4000,38511,39421.79,39421.79
7,45000,0.4500,43281,43668.96,43668.96
7,50000,0.5000,48061,48423.15,48423.15
7,55000,0.5500,52868,52588.90,52588.90
7,60000,0.6000,57632,57466.08,57466.08
7,65000,0.6500,62396,62296.81,62296.81
7,70000,0.7000,67177,67341.94,67341.94
7,75000,0.7500,71917,72765.06,72765.06
7,80000,0.8000,76684,76622.77,76622.77
7,85000,0.8500,81432,81877.35,81877.35
7,90000,0.9000,86164,86393.39,86393.39
7,95000,0.9500,90900,89968.68,89968.68
7,100000,1.0000,95637,94746.27,94746.27
8,5000,0.0500,4875,4980.76,4980.76
8,10000,0.1000,9718,9900.32,9900.32
8,15000,0.1500,14541,14868.95,14868.95
8,20000,0.2000,19353,19402.66,19402.66
8,25000,0.2500,24176,24153.62,24153.62
8,30000,0.3000,28982,29230.10,29230.10
8,35000,0.3500,33779,34117.27,34117.27
8,40000,0.4000,38567,39295.43,39295.43
8,45000,0.4500,43362,45850.66,45850.66
8,50000,0.5000,48149,50376.68,50376.68
8,55000,0.5500,52933,54012.30,54012.30
8,60000,0.6000,57702,58270.43,58270.43
8,65000,0.6500,62459,64008.34,64008.34
8,70000,0.7000,67234,70429.51,70429.51
8,75000,0.7500,71991,76784.87,76784.87
8,80000,0.8000,76741,80882.85,80882.85
8,85000,0.8500,81507,85722.17,85722.17
8,90000,0.9000,86278,92015.13,92015.13
8,95000,0.9500,91001,95771.09,95771.09
8,100000,1.0000,95754,101267.96,101267.96
9,5000,0.0500,4910,5162.68,5162.68
9,10000,0.1000,9747,9725.93,9725.93
9,15000,0.1500,14575,14729.19,14729.19
9,20000,0.2000,19355,19610.90,19610.90
9,25000,0.2500,24160,24234.89,24234.89
9,30000,0.3000,28959,28357.25,28357.25
9,35000,0.3500,33745,33792.75,33792.75
9,40000,0.4000,38528,38018.52,38018.52
9,45000,0.4500,43299,42811.71,42811.71
9,50000,0.5000,48082,48200.82,48200.82
9,55000,0.5500,52863,51924.02,51924.02
9,60000,0.6000,57613,56497.06,56497.06
9,65000,0.6500,62376,61844.77,61844.77
9,70000,0.7000,67151,67375.98,67375.98
9,75000,0.7500,71893,72302.18,72302.18
9,80000,0.8000,76651,77960.38,77960.38
9,85000,0.8500,81407,81229.87,81229.87
9,90000,0.9000,86147,85697.74,85697.74
9,95000,0.9500,90883,91166.91,91166.91
9,100000,1.0000,95619,95176.36,95176.36
10,5000,0.0500,4879,4895.18,4895.18
10,10000,0.1000,9724,9466.94,9466.94
10,15000,0.1500,14561,14531.32,14531.32
10,20000,0.2000,19375,19775.96,19775.96
10,25000,0.2500,24182,24457.93,24457.93
10,30000,0.3000,28989,28743.38,28743.38
10,35000,0.3500,33766,33640.82,33640.82
10,40000,0.4000,38525,38687.42,38687.42
10,45000,0.4500,43281,44557.77,44557.77
10,50000,0.5000,48055,50345.38,50345.38
10,55000,0.5500,52865,55939.78,55939.78
10,60000,0.6000,57630,61060.54,61060.54
10,65000,0.6500,62366,65187.97,65187.97
10,70000,0.7000,67099,69295.86,69295.86
10,75000,0.7500,71837,73392.85,73392.85
10,80000,0.8000,76603,79157.74,79157.74
10,85000,0.8500,81325,84069.17,84069.17
10,90000,0.9000,86080,88162.96,88162.96
10,95000,0.9500,90789,91903.70,91903.70
10,100000,1.0000,95485,96224.37,96224.37
11,5000,0.0500,4880,4825.07,4825.07
11,10000,0.1000,9703,9539.20,9539.20
11,15000,0.1500,14504,14101.97,14101.97
11,20000,0.2000,19326,18635.64,18635.64
11,25000,0.2500,24124,22971.29,22971.29
11,30000,0.3000,28919,27212.06,27212.06
11,35000,0.3500,33706,31862.47,31862.47
11,40000,0.4000,38486,37188.29,37188.29
11,45000,0.4500,43246,42062.65,42062.65
11,50000,0.5000,48029,48152.61,48152.61
11,55000,0.5500,52806,52781.23,52781.23
11,60000,0.6000,57563,56972.09,56972.09
11,65000,0.6500,62301,60807.28,60807.28
11,70000,0.7000,67084,64366.54,64366.54
11,75000,0.7500,71830,68885.23,68885.23
11,80000,0.8000,76600,73183.76,73183.76
11,85000,0.8500,81389,78510.41,78510.41
11,90000,0.9000,86146,83956.63,83956.63
11,95000,0.9500,90854,88175.13,88175.13
11,100000,1.0000,95593,94452.99,94452.99
12,5000,0.0500,4903,4963.23,4963.23
12,10000,0.1000,9733,9852.37,9852.37
12,15000,0.1500,14560,14610.88,14610.88
12,20000,0.2000,19361,19445.85,19445.85
12,25000,0.2500,24180,24302.28,24302.28
12,30000,0.3000,28971,29791.40,29791.40
12,35000,0.3500,33769,33411.89,33411.89
12,40000,0.4000,38542,38411.64,38411.64
12,45000,0.4500,43333,42876.41,42876.41
12,50000,0.5000,48118,46482.18,46482.18
12,55000,0.5500,52915,51184.57,51184.57
12,60000,0.6000,57676,56500.25,56500.25
12,65000,0.6500,62465,61847.94,61847.94
12,70000,0.7000,67226,67020.78,67020.78
12,75000,0.7500,71994,73048.11,73048.11
12,80000,0.8000,76755,77667.01,77667.01
12,85000,0.8500,81503,82273.58,82273.58
12,90000,0.9000,86246,86148.76,86148.76
12,95000,0.9500,90980,90339.73,90339.73
12,100000,1.0000,95737,95770.39,95770.39
13,5000,0.0500,4902,4854.29,4854.29
13,10000,0.1000,9722,9372.05,9372.05
13,15000,0.1500,14540,14101.80,14101.80
13,20000,0.2000,19357,19177.15,19177.15
13,25000,0.2500,24164,23719.55,23719.55
13,30000,0.3000,28935,30066.93,30066.93
13,35000,0.3500,33739,35324.99,35324.99
13,40000,0.4000,38522,39380.97,39380.97
13,45000,0.4500,43305,44308.18,44308.18
13,50000,0.5000,48095,48624.43,48624.43
13,55000,0.5500,52882,52977.87,52977.87
13,60000,0.6000,57649,57661.15,57661.15
13,65000,0.6500,62423,64481.71,64481.71
13,70000,0.7000,67147,70035.72,70035.72
13,75000,0.7500,71922,73833.50,73833.50
13,80000,0.8000,76682,78480.67,78480.67
13,85000,0.8500,81426,82565.76,82565.76
13,90000,0.9000,86153,86913.08,86913.08
13,95000,0.9500,90879,91376.79,91376.79
13,100000,1.0000,95635,96299.08,96299.08
14,5000,0.0500,4887,4722.90,4722.90
14,10000,0.1000,9693,9842.27,9842.27
14,15000,0.1500,14522,14623.75,14623.75
14,20000,0.2000,19318,19097.57,19097.57
14,25000,0.2500,24140,23216.00,23216.00
14,30000,0.3000,28955,27391.70,27391.70
14,35000,0.3500,33754,32700.75,32700.75
14,40000,0.4000,38533,36113.82,36113.82
14,45000,0.4500,43325,40259.42,40259.42
14,50000,0.5000,48096,44492.07,44492.07
14,55000,0.5500,52866,49932.37,49932.37
14,60000,0.6000,57626,55026.34,55026.34
14,65000,0.6500,62385,60196.07,60196.07
14,70000,0.7000,67161,64305.01,64305.01
14,75000,0.7500,71945,68878.41,68878.41
14,80000,0.8000,76714,71945.67,71945.67
14,85000,0.8500,81490,76400.27,76400.27
14,90000,0.9000,86257,81709.55,81709.55
14,95000,0.9500,91044,85442.87,85442.87
14,100000,1.0000,95789,89215.23,89215.23
15,5000,0.0500,4893,5127.39,5127.39
15,10000,0.1000,9716,9457.85,9457.85
15,15000,0.1500,14520,14120.54,14120.54
15,20000,0.2000,19318,19338.79,19338.79
15,25000,0.2500,24132,24463.42,24463.42
15,30000,0.3000,28938,29366.45,29366.45
15,35000,0.3500,33737,33853.43,33853.43
15,40000,0.4000,38522,38519.93,38519.93
15,45000,0.4500,43295,43654.82,43654.82
15,50000,0.5000,48071,49111.34,49111.34
15,55000,0.5500,52871,53132.95,53132.95
15,60000,0.6000,57635,58666.51,58666.51
15,65000,0.6500,62398,62389.73,62389.73
15,70000,0.7000,67145,67420.15,67420.15
15,75000,0.7500,71888,73808.62,73808.62
15,80000,0.8000,76653,78971.70,78971.70
15,85000,0.8500,81376,83287.23,83287.23
15,90000,0.9000,86126,88132.11,88132.11
15,95000,0.9500,90880,92366.47,92366.47
15,100000,1.0000,95615,100038.13,100038.13
16,5000,0.0500,4906,4778.07,4778.07
16,10000,0.1000,9743,9200.48,9200.48
16,15000,0.1500,14546,14426.95,14426.95
16,20000,0.2000,19357,19544.98,19544.98
16,25000,0.2500,24166,25222.84,25222.84
16,30000,0.3000,28989,29440.97,29440.97
16,35000,0.3500,33778,34978.87,34978.87
16,40000,0.4000,38585,39229.33,39229.33
16,45000,0.4500,43373,43593.45,43593.45
16,50000,0.5000,48141,50058.11,50058.11
16,55000,0.5500,52915,55296.67,55296.67
16,60000,0.6000,57683,60841.27,60841.27
16,65000,0.6500,62446,65608.23,65608.23
16,70000,0.7000,67209,70383.83,70383.83
16,75000,0.7500,71991,75522.11,75522.11
16,80000,0.8000,76750,80635.32,80635.32
16,85000,0.8500,81511,85899.40,85899.40
16,90000,0.9000,86252,89545.65,89545.65
16,95000,0.9500,90980,95232.45,95232.45
16,100000,1.0000,95715,99086.60,99086.60
17,5000,0.0500,4880,4933.40,4933.40
17,10000,0.1000,9699,9574.59,9574.59
17,15000,0.1500,14492,14418.11,14418.11
17,20000,0.2000,19312,19303.73,19303.73
17,25000,0.2500,24125,23464.13,23464.13
17,30000,0.3000,28943,28468.29,28468.29
17,35000,0.3500,33737,33615.33,33615.33
17,40000,0.4000,38517,37878.75,37878.75
17,45000,0.4500,43272,43310.14,43310.14
17,50000,0.5000,48044,47858.98,47858.98
17,55000,0.5500,52811,51806.37,51806.37
17,60000,0.6000,57558,55143.21,55143.21
17,65000,0.6500,62332,59522.46,59522.46
17,70000,0.7000,67087,64594.52,64594.52
17,75000,0.7500,71851,69167.46,69167.46
17,80000,0.8000,76605,73941.89,73941.89
17,85000,0.8500,81329,79590.28,79590.28
17,90000,0.9000,86064,83304.20,83304.20
17,95000,0.9500,90803,89634.19,89634.19
17,100000,1.0000,95530,93453.26,93453.26
18,5000,0.0500,4903,4728.66,4728.66
18,10000,0.1000,9717,9594.30,9594.30
18,15000,0.1500,14549,14566.13,14566.13
18,20000,0.2000,19348,19610.46,19610.46
18,25000,0.2500,24149,24487.91,24487.91
18,30000,0.3000,28937,28499.29,28499.29
18,35000,0.3500,33746,33051.33,33051.33
18,40000,0.4000,38538,38171.23,38171.23
18,45000,0.4500,43335,41781.09,41781.09
18,50000,0.5000,48065,46225.07,46225.07
18,55000,0.5500,52821,51138.89,51138.89
18,60000,0.6000,57584,56378.28,56378.28
18,65000,0.6500,62343,61332.56,61332.56
18,70000,0.7000,67122,65699.72,65699.72
18,75000,0.7500,71874,71124.21,71124.21
18,80000,0.8000,76627,75046.32,75046.32
18,85000,0.8500,81367,80522.58,80522.58
18,90000,0.9000,86109,85235.36,85235.36
18,95000,0.9500,90876,90552.65,90552.65
18,100000,1.0000,95615,95205.58,95205.58
19,5000,0.0500,4915,4669.94,4669.94
19,10000,0.1000,9751,9739.24,9739.24
19,15000,0.1500,14551,15452.68,15452.68
19,20000,0.2000,19368,20265.25,20265.25
19,25000,0.2500,24170,24817.00,24817.00
19,30000,0.3000,28990,29027.71,29027.71
19,35000,0.3500,33797,33058.39,33058.39
19,40000,0.4000,38580,37923.20,37923.20
19,45000,0.4500,43326,42927.60,42927.60
19,50000,0.5000,48077,48086.35,48086.35
19,55000,0.5500,52848,52583.43,52583.43
19,60000,0.6000,57613,56478.41,56478.41
19,65000,0.6500,62356,61454.39,61454.39
19,70000,0.7000,67132,65256.27,65256.27
19,75000,0.7500,71884,69723.34,69723.34
19,80000,0.8000,76624,75200.47,75200.47
19,85000,0.8500,81396,79175.84,79175.84
19,90000,0.9000,86167,82571.75,82571.75
19,95000,0.9500,90913,86962.95,86962.95
19,100000,1.0000,95665,93097.02,93097.02
