stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
2,200000,0.4000,189991,186629.20,186629.20
2,225000,0.4500,213512,203442.64,203442.64
2,250000,0.5000,236905,207175.53,207175.53
2,275000,0.5500,260330,219244.01,219244.01
2,300000,0.6000,283711,219244.01,219244.01
2,325000,0.6500,307073,259564.74,259564.74
2,350000,0.7000,330376,259564.74,259564.74
2,375000,0.7500,353745,259564.74,259564.74
2,400000,0.8000,377022,337046.76,337046.76
2,425000,0.8500,400386,337046.76,337046.76
2,450000,0.9000,423702,346086.33,346086.33
2,475000,0.9500,446966,346086.33,346086.33
2,500000,1.0000,470195,346086.33,346086.33
3,25000,0.0500,24183,24439.54,24439.54
3,50000,0.1000,48093,34215.35,34215.35
3,75000,0.1500,71947,73797.82,73797.82
3,100000,0.2000,95689,99920.94,99920.94
3,125000,0.2500,119264,126865.91,126865.91
3,150000,0.3000,142787,177812.07,177812.07
3,175000,0.3500,166335,189765.82,189765.82
3,200000,0.4000,189787,237706.66,237706.66
3,225000,0.4500,213236,237706.66,237706.66
3,250000,0.5000,236607,238964.37,238964.37
3,275000,0.5500,260044,249526.33,249526.33
3,300000,0.6000,283408,267244.17,267244.17
3,325000,0.6500,306752,303115.88,303115.88
3,350000,0.7000,330094,344765.39,344765.39
3,375000,0.7500,353434,344765.39,344765.39
3,400000,0.8000,376747,389347.12,389347.12
3,425000,0.8500,400076,389347.12,389347.12
3,450000,0.9000,423306,396177.77,396177.77
3,475000,0.9500,446644,396177.77,396177.77
3,500000,1.0000,469905,396177.77,396177.77
4,25000,0.0500,24093,17697.60,17697.60
4,50000,0.1000,48042,46085.99,46085.99
4,75000,0.1500,71901,66223.26,66223.26
4,100000,0.2000,95630,87868.22,87868.22
4,125000,0.2500,119284,165436.87,165436.87
4,150000,0.3000,142887,189566.70,189566.70
4,175000,0.3500,166455,216875.22,216875.22
4,200000,0.4000,189900,296645.42,296645.42
4,225000,0.4500,213325,304649.35,304649.35
4,250000,0.5000,236814,304649.35,304649.35
4,275000,0.5500,260217,322026.85,322026.85
4,300000,0.6000,283560,388509.81,388509.81
4,325000,0.6500,306943,388509.81,388509.81
4,350000,0.7000,330322,484335.29,484335.29
4,375000,0.7500,353733,484335.29,484335.29
4,400000,0.8000,377020,484335.29,484335.29
4,425000,0.8500,400319,484335.29,484335.29
4,450000,0.9000,423635,484335.29,484335.29
4,475000,0.9500,446936,484335.29,484335.29
4,500000,1.0000,470249,506042.19,506042.19
5,25000,0.0500,24207,19433.85,19433.85
5,50000,0.1000,48159,35147.29,35147.29
5,75000,0.1500,71965,49252.20,49252.20
5,100000,0.2000,95627,76940.83,76940.83
5,125000,0.2500,119256,78003.91,78003.91
5,150000,0.3000,142841,103825.90,103825.90
5,175000,0.3500,166362,170431.19,170431.19
5,200000,0.4000,189829,170431.19,170431.19
5,225000,0.4500,213269,200730.07,200730.07
5,250000,0.5000,236721,216032.36,216032.36
5,275000,0.5500,260186,253642.77,253642.77
5,300000,0.6000,283573,253642.77,253642.77
5,325000,0.6500,306972,382545.39,382545.39
5,350000,0.7000,330305,423828.88,423828.88
5,375000,0.7500,353686,423828.88,423828.88
5,400000,0.8000,377019,423828.88,423828.88
5,425000,0.8500,400332,423828.88,423828.88
5,450000,0.9000,423600,423828.88,423828.88
5,475000,0.9500,446895,547031.22,547031.22
5,500000,1.0000,470210,547031.22,547031.22
6,25000,0.0500,24137,21881.91,21881.91
6,50000,0.1000,48002,40325.24,40325.24
6,75000,0.1500,71771,54283.97,54283.97
6,100000,0.2000,95444,64520.38,64520.38
6,125000,0.2500,119124,90148.23,90148.23
6,150000,0.3000,142701,93122.20,93122.20
6,175000,0.3500,166258,144294.78,144294.78
6,200000,0.4000,189753,164233.69,164233.69
6,225000,0.4500,213182,164233.69,164233.69
6,250000,0.5000,236701,206229.52,206229.52
6,275000,0.5500,260110,206229.52,206229.52
6,300000,0.6000,283466,255165.34,255165.34
6,325000,0.6500,306823,255165.34,255165.34
6,350000,0.7000,330179,295191.28,295191.28
6,375000,0.7500,353540,344765.39,344765.39
6,400000,0.8000,376910,344765.39,344765.39
6,425000,0.8500,400211,344765.39,344765.39
6,450000,0.9000,423534,379531.64,379531.64
6,475000,0.9500,446744,379531.64,379531.64
6,500000,1.0000,470046,406885.27,406885.27
7,25000,0.0500,24129,30190.02,30190.02
7,50000,0.1000,48061,49960.47,49960.47
7,75000,0.1500,71917,62728.15,62728.15
7,100000,0.2000,95637,88125.40,88125.40
7,125000,0.2500,119283,111654.55,111654.55
7,150000,0.3000,142867,111654.55,111654.55
7,175000,0.3500,166427,145808.77,145808.77
7,200000,0.4000,189940,189965.36,189965.36
7,225000,0.4500,213471,247814.90,247814.90
7,250000,0.5000,236855,281836.29,281836.29
7,275000,0.5500,260248,331480.85,331480.85
7,300000,0.6000,283639,395310.86,395310.86
7,325000,0.6500,307007,415303.59,415303.59
7,350000,0.7000,330285,415303.59,415303.59
7,375000,0.7500,353567,486946.26,486946.26
7,400000,0.8000,376895,486946.26,486946.26
7,425000,0.8500,400242,486946.26,486946.26
7,450000,0.9000,423442,486946.26,486946.26
7,475000,0.9500,446691,503223.01,503223.01
7,500000,1.0000,469954,580890.87,580890.87
8,25000,0.0500,24176,9346.91,9346.91
8,50000,0.1000,48149,32822.87,32822.87
8,75000,0.1500,71991,49960.47,49960.47
8,100000,0.2000,95754,60704.66,60704.66
8,125000,0.2500,119375,84104.78,84104.78
8,150000,0.3000,142925,88731.37,88731.37
8,175000,0.3500,166426,88731.37,88731.37
8,200000,0.4000,189915,118541.38,118541.38
8,225000,0.4500,213270,131674.24,131674.24
8,250000,0.5000,236644,145222.72,145222.72
8,275000,0.5500,259968,149056.98,149056.98
8,300000,0.6000,283378,164233.69,164233.69
8,325000,0.6500,306701,206229.52,206229.52
8,350000,0.7000,330101,238964.37,238964.37
8,375000,0.7500,353428,285849.78,285849.78
8,400000,0.8000,376815,309344.28,309344.28
8,425000,0.8500,400172,347417.43,347417.43
8,450000,0.9000,423525,347417.43,347417.43
8,475000,0.9500,446843,460859.85,460859.85
8,500000,1.0000,470140,460859.85,460859.85
9,25000,0.0500,24160,29213.63,29213.63
9,50000,0.1000,48082,48149.54,48149.54
9,75000,0.1500,71893,75023.70,75023.70
9,100000,0.2000,95619,79235.55,79235.55
9,125000,0.2500,119280,114051.18,114051.18
9,150000,0.3000,142799,163638.64,163638.64
9,175000,0.3500,166372,179223.28,179223.28
9,200000,0.4000,189851,179223.28,179223.28
9,225000,0.4500,213310,191374.01,191374.01
9,250000,0.5000,236707,225821.33,225821.33
9,275000,0.5500,260122,225821.33,225821.33
9,300000,0.6000,283547,242818.63,242818.63
9,325000,0.6500,306969,293274.45,293274.45
9,350000,0.7000,330295,293274.45,293274.45
9,375000,0.7500,353582,297133.33,297133.33
9,400000,0.8000,376927,297133.33,297133.33
9,425000,0.8500,400267,305163.96,305163.96
9,450000,0.9000,423538,313640.73,313640.73
9,475000,0.9500,446786,313640.73,313640.73
9,500000,1.0000,470067,313640.73,313640.73
10,25000,0.0500,24182,30352.33,30352.33
10,50000,0.1000,48055,44105.73,44105.73
10,75000,0.1500,71837,56455.33,56455.33
10,100000,0.2000,95485,74405.71,74405.71
10,125000,0.2500,119127,138117.02,138117.02
10,150000,0.3000,142711,161589.50,161589.50
10,175000,0.3500,166285,191780.32,191780.32
10,200000,0.4000,189787,191780.32,191780.32
10,225000,0.4500,213245,191780.32,191780.32
10,250000,0.5000,236625,354229.53,354229.53
10,275000,0.5500,260028,371722.35,371722.35
10,300000,0.6000,283396,428097.30,428097.30
10,325000,0.6500,306799,444968.13,444968.13
10,350000,0.7000,330193,444968.13,444968.13
10,375000,0.7500,353550,444968.13,444968.13
10,400000,0.8000,376839,444968.13,444968.13
10,425000,0.8500,400152,499052.66,499052.66
10,450000,0.9000,423409,622418.82,622418.82
10,475000,0.9500,446690,622418.82,622418.82
10,500000,1.0000,469931,622418.82,622418.82
11,25000,0.0500,24124,20660.69,20660.69
11,50000,0.1000,48029,40835.68,40835.68
11,75000,0.1500,71830,62543.56,62543.56
11,100000,0.2000,95593,124376.63,124376.63
11,125000,0.2500,119297,147055.00,147055.00
11,150000,0.3000,142863,147055.00,147055.00
11,175000,0.3500,166379,147055.00,147055.00
11,200000,0.4000,189901,150484.85,150484.85
11,225000,0.4500,213436,165968.82,165968.82
11,250000,0.5000,236791,278576.81,278576.81
11,275000,0.5500,260171,278576.81,278576.81
11,300000,0.6000,283642,300844.40,300844.40
11,325000,0.6500,307023,300844.40,300844.40
11,350000,0.7000,330422,300844.40,300844.40
11,375000,0.7500,353874,300844.40,300844.40
11,400000,0.8000,377204,300844.40,300844.40
11,425000,0.8500,400568,300844.40,300844.40
11,450000,0.9000,423831,300844.40,300844.40
11,475000,0.9500,447089,300844.40,300844.40
11,500000,1.0000,470374,369819.98,369819.98
12,25000,0.0500,24180,18570.83,18570.83
12,50000,0.1000,48118,88168.41,88168.41
12,75000,0.1500,71994,93847.82,93847.82
12,100000,0.2000,95737,93847.82,93847.82
12,125000,0.2500,119387,108242.70,108242.70
12,150000,0.3000,142932,151940.34,151940.34
12,175000,0.3500,166422,193630.29,193630.29
12,200000,0.4000,189909,193630.29,193630.29
12,225000,0.4500,213296,223862.53,223862.53
12,250000,0.5000,236687,242981.93,242981.93
12,275000,0.5500,260065,291617.53,291617.53
12,300000,0.6000,283394,325215.23,325215.23
12,325000,0.6500,306743,334860.17,334860.17
12,350000,0.7000,330081,334860.17,334860.17
12,375000,0.7500,353411,334860.17,334860.17
12,400000,0.8000,376785,334860.17,334860.17
12,425000,0.8500,400141,345094.67,345094.67
12,450000,0.9000,423466,355974.51,355974.51
12,475000,0.9500,446769,361675.80,361675.80
12,500000,1.0000,470128,361675.80,361675.80
13,25000,0.0500,24164,26504.85,26504.85
13,50000,0.1000,48095,37881.54,37881.54
13,75000,0.1500,71922,53488.40,53488.40
13,100000,0.2000,95635,65993.45,65993.45
13,125000,0.2500,119269,69230.53,69230.53
13,150000,0.3000,142840,127447.66,127447.66
13,175000,0.3500,166427,178956.97,178956.97
13,200000,0.4000,189914,178956.97,178956.97
13,225000,0.4500,213326,204942.78,204942.78
13,250000,0.5000,236765,206819.76,206819.76
13,275000,0.5500,260112,206819.76,206819.76
13,300000,0.6000,283551,232356.35,232356.35
13,325000,0.6500,306970,241036.77,241036.77
13,350000,0.7000,330379,241036.77,241036.77
13,375000,0.7500,353706,241036.77,241036.77
13,400000,0.8000,376968,306458.12,306458.12
13,425000,0.8500,400297,306458.12,306458.12
13,450000,0.9000,423618,306458.12,306458.12
13,475000,0.9500,446868,306458.12,306458.12
13,500000,1.0000,470136,378339.40,378339.40
14,25000,0.0500,24140,17107.68,17107.68
14,50000,0.1000,48096,35674.78,35674.78
14,75000,0.1500,71945,46948.30,46948.30
14,100000,0.2000,95789,83022.55,83022.55
14,125000,0.2500,119413,120117.73,120117.73
14,150000,0.3000,143019,161300.95,161300.95
14,175000,0.3500,166583,161300.95,161300.95
14,200000,0.4000,190091,182113.97,182113.97
14,225000,0.4500,213508,188184.44,188184.44
14,250000,0.5000,236855,188184.44,188184.44
14,275000,0.5500,260210,188184.44,188184.44
14,300000,0.6000,283651,198088.88,198088.88
14,325000,0.6500,307041,198088.88,198088.88
14,350000,0.7000,330423,198088.88,198088.88
14,375000,0.7500,353731,225821.33,225821.33
14,400000,0.8000,377030,293274.45,293274.45
14,425000,0.8500,400418,342153.53,342153.53
14,450000,0.9000,423706,342153.53,342153.53
14,475000,0.9500,446949,342153.53,342153.53
14,500000,1.0000,470257,382748.01,382748.01
15,25000,0.0500,24132,15595.40,15595.40
15,50000,0.1000,48071,38402.95,38402.95
15,75000,0.1500,71888,49518.83,49518.83
15,100000,0.2000,95615,76282.94,76282.94
15,125000,0.2500,119260,91045.51,91045.51
15,150000,0.3000,142870,102631.48,102631.48
15,175000,0.3500,166377,112893.02,112893.02
15,200000,0.4000,189822,131267.62,131267.62
15,225000,0.4500,213269,151526.16,151526.16
15,250000,0.5000,236684,151526.16,151526.16
15,275000,0.5500,260075,151526.16,151526.16
15,300000,0.6000,283476,192958.14,192958.14
15,325000,0.6500,306777,248070.12,248070.12
15,350000,0.7000,330160,265574.51,265574.51
15,375000,0.7500,353490,268734.94,268734.94
15,400000,0.8000,376855,275286.95,275286.95
15,425000,0.8500,400213,275286.95,275286.95
15,450000,0.9000,423567,331937.64,331937.64
15,475000,0.9500,446866,352673.62,352673.62
15,500000,1.0000,470186,352673.62,352673.62
16,25000,0.0500,24166,18632.12,18632.12
16,50000,0.1000,48141,41511.27,41511.27
16,75000,0.1500,71991,60058.86,60058.86
16,100000,0.2000,95715,82870.21,82870.21
16,125000,0.2500,119390,82870.21,82870.21
16,150000,0.3000,143005,99700.37,99700.37
16,175000,0.3500,166601,113763.89,113763.89
16,200000,0.4000,190040,113763.89,113763.89
16,225000,0.4500,213527,138966.97,138966.97
16,250000,0.5000,236922,264118.51,264118.51
16,275000,0.5500,260286,284051.98,284051.98
16,300000,0.6000,283700,284051.98,284051.98
16,325000,0.6500,307083,367189.15,367189.15
16,350000,0.7000,330404,367189.15,367189.15
16,375000,0.7500,353731,492925.13,492925.13
16,400000,0.8000,377034,581826.29,581826.29
16,425000,0.8500,400386,581826.29,581826.29
16,450000,0.9000,423735,581826.29,581826.29
16,475000,0.9500,446944,581826.29,581826.29
16,500000,1.0000,470246,581826.29,581826.29
17,25000,0.0500,24125,17370.87,17370.87
17,50000,0.1000,48044,40039.24,40039.24
17,75000,0.1500,71851,55861.80,55861.80
17,100000,0.2000,95530,61826.51,61826.51
17,125000,0.2500,119078,67763.34,67763.34
17,150000,0.3000,142546,77006.42,77006.42
17,175000,0.3500,166069,102066.14,102066.14
17,200000,0.4000,189538,102066.14,102066.14
17,225000,0.4500,213000,118697.15,118697.15
17,250000,0.5000,236435,142586.47,142586.47
17,275000,0.5500,259829,177288.58,177288.58
17,300000,0.6000,283221,177288.58,177288.58
17,325000,0.6500,306583,177288.58,177288.58
17,350000,0.7000,330005,187598.20,187598.20
17,375000,0.7500,353335,199180.88,199180.88
17,400000,0.8000,376733,224837.66,224837.66
17,425000,0.8500,400022,329967.24,329967.24
17,450000,0.9000,423300,361675.80,361675.80
17,475000,0.9500,446593,361675.80,361675.80
17,500000,1.0000,469876,361675.80,361675.80
18,25000,0.0500,24149,25545.40,25545.40
18,50000,0.1000,48065,54283.97,54283.97
18,75000,0.1500,71874,83948.45,83948.45
18,100000,0.2000,95615,89257.44,89257.44
18,125000,0.2500,119255,89257.44,89257.44
18,150000,0.3000,142875,162461.39,162461.39
18,175000,0.3500,166406,162461.39,162461.39
18,200000,0.4000,189944,237706.66,237706.66
18,225000,0.4500,213398,237706.66,237706.66
18,250000,0.5000,236840,275391.86,275391.86
18,275000,0.5500,260192,305163.96,305163.96
18,300000,0.6000,283549,318058.21,318058.21
18,325000,0.6500,306922,360592.94,360592.94
18,350000,0.7000,330241,360592.94,360592.94
18,375000,0.7500,353574,517642.01,517642.01
18,400000,0.8000,376895,523643.66,523643.66
18,425000,0.8500,400226,523643.66,523643.66
18,450000,0.9000,423538,562794.59,562794.59
18,475000,0.9500,446812,562794.59,562794.59
18,500000,1.0000,470105,608272.94,608272.94
19,25000,0.0500,24170,23621.48,23621.48
19,50000,0.1000,48077,42288.64,42288.64
19,75000,0.1500,71884,63343.99,63343.99
19,100000,0.2000,95665,81084.86,81084.86
19,125000,0.2500,119304,96299.07,96299.07
19,150000,0.3000,142891,126510.55,126510.55
19,175000,0.3500,166357,162461.39,162461.39
19,200000,0.4000,189781,176422.91,176422.91
19,225000,0.4500,213234,186629.20,186629.20
19,250000,0.5000,236615,186629.20,186629.20
19,275000,0.5500,259986,186629.20,186629.20
19,300000,0.6000,283393,228102.35,228102.35
19,325000,0.6500,306689,272073.89,272073.89
19,350000,0.7000,330006,272073.89,272073.89
19,375000,0.7500,353356,272073.89,272073.89
19,400000,0.8000,376677,272073.89,272073.89
19,425000,0.8500,399977,335793.80,335793.80
19,450000,0.9000,423259,381133.04,381133.04
19,475000,0.9500,446586,408495.33,408495.33
19,500000,1.0000,469870,408495.33,408495.33
