stream_id,step,stream_fraction,exact_f0,hll_estimate,hllp_estimate
3,425000,0.8500,400076,391537.30,391537.30
3,450000,0.9000,423306,417773.80,417773.80
3,475000,0.9500,446644,439945.24,439945.24
3,500000,1.0000,469905,462936.05,462936.05
4,25000,0.0500,24093,23828.78,23828.78
4,50000,0.1000,48042,46782.30,46782.30
4,75000,0.1500,71901,73904.47,73904.47
4,100000,0.2000,95630,97432.28,97432.28
4,125000,0.2500,119284,121772.32,121772.32
4,150000,0.3000,142887,146957.67,146957.67
4,175000,0.3500,166455,171022.73,171022.73
4,200000,0.4000,189900,198773.14,198773.14
4,225000,0.4500,213325,221988.92,221988.92
4,250000,0.5000,236814,252631.71,252631.71
4,275000,0.5500,260217,277826.35,277826.35
4,300000,0.6000,283560,300274.92,300274.92
4,325000,0.6500,306943,319062.72,319062.72
4,350000,0.7000,330322,340495.42,340495.42
4,375000,0.7500,353733,368800.71,368800.71
4,400000,0.8000,377020,392628.65,392628.65
4,425000,0.8500,400319,419130.03,419130.03
4,450000,0.9000,423635,439685.51,439685.51
4,475000,0.9500,446936,461443.40,461443.40
4,500000,1.0000,470249,489965.55,489965.55
5,25000,0.0500,24207,24824.77,24824.77
5,50000,0.1000,48159,48841.94,48841.94
5,75000,0.1500,71965,74029.66,74029.66
5,100000,0.2000,95627,96654.97,96654.97
5,125000,0.2500,119256,119567.05,119567.05
5,150000,0.3000,142841,143408.93,143408.93
5,175000,0.3500,166362,163655.91,163655.91
5,200000,0.4000,189829,186535.35,186535.35
5,225000,0.4500,213269,206567.47,206567.47
5,250000,0.5000,236721,227707.68,227707.68
5,275000,0.5500,260186,248180.04,248180.04
5,300000,0.6000,283573,270502.11,270502.11
5,325000,0.6500,306972,297532.73,297532.73
5,350000,0.7000,330305,320274.60,320274.60
5,375000,0.7500,353686,341841.71,341841.71
5,400000,0.8000,377019,365694.84,365694.84
5,425000,0.8500,400332,391037.11,391037.11
5,450000,0.9000,423600,413897.65,413897.65
5,475000,0.9500,446895,440214.33,440214.33
5,500000,1.0000,470210,458755.47,458755.47
6,25000,0.0500,24137,24569.00,24569.00
6,50000,0.1000,48002,47372.52,47372.52
6,75000,0.1500,71771,70102.05,70102.05
6,100000,0.2000,95444,96118.55,96118.55
6,125000,0.2500,119124,118817.53,118817.53
6,150000,0.3000,142701,142502.45,142502.45
6,175000,0.3500,166258,165798.36,165798.36
6,200000,0.4000,189753,192250.17,192250.17
6,225000,0.4500,213182,212845.86,212845.86
6,250000,0.5000,236701,232806.66,232806.66
6,275000,0.5500,260110,254736.56,254736.56
6,300000,0.6000,283466,281749.29,281749.29
6,325000,0.6500,306823,310693.25,310693.25
6,350000,0.7000,330179,333152.91,333152.91
6,375000,0.7500,353540,354645.03,354645.03
6,400000,0.8000,376910,379313.34,379313.34
6,425000,0.8500,400211,399982.10,399982.10
6,450000,0.9000,423534,428000.67,428000.67
6,475000,0.9500,446744,463172.12,463172.12
6,500000,1.0000,470046,486444.48,486444.48
7,25000,0.0500,24129,23566.19,23566.19
7,50000,0.1000,48061,48423.15,48423.15
7,75000,0.1500,71917,72765.06,72765.06
7,100000,0.2000,95637,94746.27,94746.27
7,125000,0.2500,119283,118812.04,118812.04
7,150000,0.3000,142867,141455.18,141455.18
7,175000,0.3500,166427,166819.74,166819.74
7,200000,0.4000,189940,194640.89,194640.89
7,225000,0.4500,213471,218740.46,218740.46
7,250000,0.5000,236855,245670.74,245670.74
7,275000,0.5500,260248,270348.75,270348.75
7,300000,0.6000,283639,291041.51,291041.51
7,325000,0.6500,307007,316164.69,316164.69
7,350000,0.7000,330285,334788.26,334788.26
7,375000,0.7500,353567,366734.32,366734.32
7,400000,0.8000,376895,395252.71,395252.71
7,425000,0.8500,400242,424451.94,424451.94
7,450000,0.9000,423442,451608.84,451608.84
7,475000,0.9500,446691,480721.77,480721.77
7,500000,1.0000,469954,497001.77,497001.77
8,25000,0.0500,24176,24153.62,24153.62
8,50000,0.1000,48149,50376.68,50376.68
8,75000,0.1500,71991,76784.87,76784.87
8,100000,0.2000,95754,101267.96,101267.96
8,125000,0.2500,119375,128235.44,128235.44
8,150000,0.3000,142925,150582.10,150582.10
8,175000,0.3500,166426,171239.62,171239.62
8,200000,0.4000,189915,189289.60,189289.60
8,225000,0.4500,213270,213629.84,213629.84
8,250000,0.5000,236644,237920.76,237920.76
8,275000,0.5500,259968,259476.44,259476.44
8,300000,0.6000,283378,285826.21,285826.21
8,325000,0.6500,306701,310180.83,310180.83
8,350000,0.7000,330101,331277.74,331277.74
8,375000,0.7500,353428,350902.00,350902.00
8,400000,0.8000,376815,371249.82,371249.82
8,425000,0.8500,400172,392696.23,392696.23
8,450000,0.9000,423525,412732.13,412732.13
8,475000,0.9500,446843,429754.78,429754.78
8,500000,1.0000,470140,461819.78,461819.78
9,25000,0.0500,24160,24234.89,24234.89
9,50000,0.1000,48082,48200.82,48200.82
9,75000,0.1500,71893,72302.18,72302.18
9,100000,0.2000,95619,95176.36,95176.36
9,125000,0.2500,119280,122933.36,122933.36
9,150000,0.3000,142799,142008.47,142008.47
9,175000,0.3500,166372,163872.00,163872.00
9,200000,0.4000,189851,192037.15,192037.15
9,225000,0.4500,213310,215038.74,215038.74
9,250000,0.5000,236707,237978.33,237978.33
9,275000,0.5500,260122,257120.97,257120.97
9,300000,0.6000,283547,280645.12,280645.12
9,325000,0.6500,306969,305880.46,305880.46
9,350000,0.7000,330295,326915.30,326915.30
9,375000,0.7500,353582,355595.50,355595.50
9,400000,0.8000,376927,378234.57,378234.57
9,425000,0.8500,400267,400501.15,400501.15
9,450000,0.9000,423538,426483.47,426483.47
9,475000,0.9500,446786,449005.06,449005.06
9,500000,1.0000,470067,477164.81,477164.81
10,25000,0.0500,24182,24457.93,24457.93
10,50000,0.1000,48055,50345.38,50345.38
10,75000,0.1500,71837,73392.85,73392.85
10,100000,0.2000,95485,96224.37,96224.37
10,125000,0.2500,119127,118796.86,118796.86
10,150000,0.3000,142711,137491.10,137491.10
10,175000,0.3500,166285,162550.72,162550.72
10,200000,0.4000,189787,184364.14,184364.14
10,225000,0.4500,213245,207645.01,207645.01
10,250000,0.5000,236625,228099.89,228099.89
10,275000,0.5500,260028,258518.02,258518.02
10,300000,0.6000,283396,284668.59,284668.59
10,325000,0.6500,306799,309414.30,309414.30
10,350000,0.7000,330193,342299.05,342299.05
10,375000,0.7500,353550,367643.10,367643.10
10,400000,0.8000,376839,395682.26,395682.26
10,425000,0.8500,400152,414975.47,414975.47
10,450000,0.9000,423409,442345.71,442345.71
10,475000,0.9500,446690,476017.14,476017.14
10,500000,1.0000,469931,506705.35,506705.35
11,25000,0.0500,24124,22971.29,22971.29
11,50000,0.1000,48029,48152.61,48152.61
11,75000,0.1500,71830,68885.23,68885.23
11,100000,0.2000,95593,94452.99,94452.99
11,125000,0.2500,119297,116576.26,116576.26
11,150000,0.3000,142863,139241.31,139241.31
11,175000,0.3500,166379,160122.06,160122.06
11,200000,0.4000,189901,187621.12,187621.12
11,225000,0.4500,213436,209646.20,209646.20
11,250000,0.5000,236791,233115.06,233115.06
11,275000,0.5500,260171,255925.98,255925.98
11,300000,0.6000,283642,278679.91,278679.91
11,325000,0.6500,307023,300684.97,300684.97
11,350000,0.7000,330422,327597.02,327597.02
11,375000,0.7500,353874,351513.84,351513.84
11,400000,0.8000,377204,374370.01,374370.01
11,425000,0.8500,400568,400669.27,400669.27
11,450000,0.9000,423831,421502.00,421502.00
11,475000,0.9500,447089,452585.34,452585.34
11,500000,1.0000,470374,478244.98,478244.98
12,25000,0.0500,24180,24302.28,24302.28
12,50000,0.1000,48118,46482.18,46482.18
12,75000,0.1500,71994,73048.11,73048.11
12,100000,0.2000,95737,95770.39,95770.39
12,125000,0.2500,119387,122370.98,122370.98
12,150000,0.3000,142932,148764.05,148764.05
12,175000,0.3500,166422,173207.68,173207.68
12,200000,0.4000,189909,194842.14,194842.14
12,225000,0.4500,213296,214852.07,214852.07
12,250000,0.5000,236687,239675.32,239675.32
12,275000,0.5500,260065,269307.34,269307.34
12,300000,0.6000,283394,290812.04,290812.04
12,325000,0.6500,306743,308988.55,308988.55
12,350000,0.7000,330081,333817.10,333817.10
12,375000,0.7500,353411,354286.52,354286.52
12,400000,0.8000,376785,374552.40,374552.40
12,425000,0.8500,400141,392758.57,392758.57
12,450000,0.9000,423466,412390.16,412390.16
12,475000,0.9500,446769,438790.20,438790.20
12,500000,1.0000,470128,454289.49,454289.49
13,25000,0.0500,24164,23719.55,23719.55
13,50000,0.1000,48095,48624.43,48624.43
13,75000,0.1500,71922,73833.50,73833.50
13,100000,0.2000,95635,96299.08,96299.08
13,125000,0.2500,119269,119968.39,119968.39
13,150000,0.3000,142840,147633.22,147633.22
13,175000,0.3500,166427,167861.03,167861.03
13,200000,0.4000,189914,195840.49,195840.49
13,225000,0.4500,213326,221518.43,221518.43
13,250000,0.5000,236765,243712.77,243712.77
13,275000,0.5500,260112,265004.96,265004.96
13,300000,0.6000,283551,290489.58,290489.58
13,325000,0.6500,306970,313180.60,313180.60
13,350000,0.7000,330379,334243.05,334243.05
13,375000,0.7500,353706,360128.11,360128.11
13,400000,0.8000,376968,391730.95,391730.95
13,425000,0.8500,400297,417422.98,417422.98
13,450000,0.9000,423618,440459.44,440459.44
13,475000,0.9500,446868,458571.05,458571.05
13,500000,1.0000,470136,477120.85,477120.85
14,25000,0.0500,24140,23216.00,23216.00
14,50000,0.1000,48096,44492.07,44492.07
14,75000,0.1500,71945,68878.41,68878.41
14,100000,0.2000,95789,89215.23,89215.23
14,125000,0.2500,119413,110712.73,110712.73
14,150000,0.3000,143019,133690.34,133690.34
14,175000,0.3500,166583,162632.17,162632.17
14,200000,0.4000,190091,183445.84,183445.84
14,225000,0.4500,213508,206653.65,206653.65
14,250000,0.5000,236855,228366.38,228366.38
14,275000,0.5500,260210,254983.92,254983.92
14,300000,0.6000,283651,276719.40,276719.40
14,325000,0.6500,307041,292955.56,292955.56
14,350000,0.7000,330423,313721.93,313721.93
14,375000,0.7500,353731,341522.89,341522.89
14,400000,0.8000,377030,367345.12,367345.12
14,425000,0.8500,400418,387986.18,387986.18
14,450000,0.9000,423706,416078.90,416078.90
14,475000,0.9500,446949,438819.00,438819.00
14,500000,1.0000,470257,456881.71,456881.71
15,25000,0.0500,24132,24463.42,24463.42
15,50000,0.1000,48071,49111.34,49111.34
15,75000,0.1500,71888,73808.62,73808.62
15,100000,0.2000,95615,100038.13,100038.13
15,125000,0.2500,119260,122415.34,122415.34
15,150000,0.3000,142870,145240.69,145240.69
15,175000,0.3500,166377,164858.21,164858.21
15,200000,0.4000,189822,188436.26,188436.26
15,225000,0.4500,213269,216388.99,216388.99
15,250000,0.5000,236684,228849.32,228849.32
15,275000,0.5500,260075,255374.58,255374.58
15,300000,0.6000,283476,276166.97,276166.97
15,325000,0.6500,306777,302112.75,302112.75
15,350000,0.7000,330160,317983.15,317983.15
15,375000,0.7500,353490,333183.45,333183.45
15,400000,0.8000,376855,351459.41,351459.41
15,425000,0.8500,400213,373348.69,373348.69
15,450000,0.9000,423567,403610.87,403610.87
15,475000,0.9500,446866,417861.99,417861.99
15,500000,1.0000,470186,442876.87,442876.87
16,25000,0.0500,24166,25222.84,25222.84
16,50000,0.1000,48141,50058.11,50058.11
16,75000,0.1500,71991,75522.11,75522.11
16,100000,0.2000,95715,99086.60,99086.60
16,125000,0.2500,119390,121551.34,121551.34
16,150000,0.3000,143005,142853.04,142853.04
16,175000,0.3500,166601,159165.60,159165.60
16,200000,0.4000,190040,181768.21,181768.21
16,225000,0.4500,213527,205924.90,205924.90
16,250000,0.5000,236922,230011.52,230011.52
16,275000,0.5500,260286,252291.72,252291.72
16,300000,0.6000,283700,272395.72,272395.72
16,325000,0.6500,307083,297977.90,297977.90
16,350000,0.7000,330404,322787.60,322787.60
16,375000,0.7500,353731,351936.15,351936.15
16,400000,0.8000,377034,367286.11,367286.11
16,425000,0.8500,400386,392094.95,392094.95
16,450000,0.9000,423735,422794.15,422794.17
16,475000,0.9500,446944,449581.52,449581.54
16,500000,1.0000,470246,469845.21,469845.23
17,25000,0.0500,24125,23464.13,23464.13
17,50000,0.1000,48044,47858.98,47858.98
17,75000,0.1500,71851,69167.46,69167.46
17,100000,0.2000,95530,93453.26,93453.26
17,125000,0.2500,119078,116190.55,116190.55
17,150000,0.3000,142546,142277.19,142277.19
17,175000,0.3500,166069,165494.48,165494.48
17,200000,0.4000,189538,186624.11,186624.11
17,225000,0.4500,213000,210458.73,210458.73
17,250000,0.5000,236435,233786.43,233786.43
17,275000,0.5500,259829,256809.96,256809.96
17,300000,0.6000,283221,283662.54,283662.54
17,325000,0.6500,306583,302053.25,302053.25
17,350000,0.7000,330005,327534.11,327534.11
17,375000,0.7500,353335,340864.23,340864.23
17,400000,0.8000,376733,359676.45,359676.45
17,425000,0.8500,400022,384244.01,384244.01
17,450000,0.9000,423300,417735.41,417735.41
17,475000,0.9500,446593,439445.89,439445.89
17,500000,1.0000,469876,460116.69,460116.69
18,25000,0.0500,24149,24487.91,24487.91
18,50000,0.1000,48065,46225.07,46225.07
18,75000,0.1500,71874,71124.21,71124.21
18,100000,0.2000,95615,95205.58,95205.58
18,125000,0.2500,119255,116875.09,116875.09
18,150000,0.3000,142875,142684.77,142684.77
18,175000,0.3500,166406,168522.17,168522.17
18,200000,0.4000,189944,195722.25,195722.25
18,225000,0.4500,213398,220127.65,220127.65
18,250000,0.5000,236840,243962.23,243962.23
18,275000,0.5500,260192,269927.89,269927.89
18,300000,0.6000,283549,297809.61,297809.61
18,325000,0.6500,306922,315205.53,315205.53
18,350000,0.7000,330241,333565.72,333565.72
18,375000,0.7500,353574,347187.33,347187.33
18,400000,0.8000,376895,368012.49,368012.49
18,425000,0.8500,400226,389476.80,389476.80
18,450000,0.9000,423538,425872.73,425872.73
18,475000,0.9500,446812,449093.64,449093.64
18,500000,1.0000,470105,469174.53,469174.53
19,25000,0.0500,24170,24817.00,24817.00
19,50000,0.1000,48077,48086.35,48086.35
19,75000,0.1500,71884,69723.34,69723.34
19,100000,0.2000,95665,93097.02,93097.02
19,125000,0.2500,119304,118114.76,118114.76
19,150000,0.3000,142891,139324.37,139324.37
19,175000,0.3500,166357,165355.42,165355.42
19,200000,0.4000,189781,189547.77,189547.77
19,225000,0.4500,213234,209555.15,209555.15
19,250000,0.5000,236615,228675.73,228675.73
19,275000,0.5500,259986,252648.95,252648.95
19,300000,0.6000,283393,275312.06,275312.06
19,325000,0.6500,306689,296180.42,296180.42
19,350000,0.7000,330006,316779.33,316779.33
19,375000,0.7500,353356,349999.58,349999.58
19,400000,0.8000,376677,373434.22,373434.22
19,425000,0.8500,399977,389922.87,389922.87
19,450000,0.9000,423259,407857.57,407857.57
19,475000,0.9500,446586,432754.58,432754.58
19,500000,1.0000,469870,460772.99,460772.99
